"Service","Relational Database Service($)","Tax($)","EC2-Other($)","OpenSearch Service($)","EC2-Instances($)","Support (Business)($)","ElastiCache($)","CloudWatch($)","Certificate Manager($)","Elastic File System($)","Elastic Load Balancing($)","Managed Streaming for Apache Kafka($)","VPC($)","Elastic Container Service for Kubernetes($)","CIS  Linux 2 Benchmark - Level 2($)","S3($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Secrets Manager($)","Key Management Service($)","FSx($)","Inspector($)","DynamoDB($)","Cost Explorer($)","Lambda($)","SQS($)","SNS($)","CloudFront($)","Service Catalog($)","Athena($)","Glue($)","Fault Injection Simulator($)","Direct Connect($)","CloudWatch Events($)","SES($)","Simple Workflow Service($)","Glacier($)","Step Functions($)","Systems Manager($)","CloudShell($)","CodeArtifact($)","Migration Hub Refactor Spaces($)","X-Ray($)","Location Service($)","Refund($)","Total costs($)"
"2024-01-26","589.4539423765","","256.9685363052","153.4941628683","32.3077003953","","125.05896","50.1196534339","","39.3530239368","31.7428071408","23.5389040778","35.088206033","22.32","10.08","2.0813608724","0.673024536","0","2.5801164","2.6473302","","","0.0792809008","0.3162","0.0079519794","0.008756415","0.0024006863","0.0009946879","0.003906","","0.00030006","","","0","","0.0000010082","0.00000005","0.0000009677","","","","0","","","","1377.9275213313"
"2024-01-27","590.0588154475","","257.7592214755","153.5138460334","21.9845260506","","125.05896","49.2005569207","","39.3478591288","31.8527838549","23.5394837519","35.1085276442","22.32","10.08","2.0428562353","0.673024536","0","2.58098595","2.64026871","","","0.0792809008","0.3162","0.0039581203","0.008745255","0.0034935804","0.0008573458","0.003906","","0.00025728","","","0","","0.0000010051","0.0000000498","0.0000009677","","","","","","","","1368.1784162437"
"2024-01-28","589.2658638921","","258.2463705313","153.5349152452","15.1976302769","","125.05896","49.1719569239","","39.3387849773","31.9866375564","23.5393288079","35.0206996457","22.32","10.06","2.0030265663","0.673024536","0","2.5792608","2.6530497","","","0.0792809008","0.2976","0.0037022873","0.00874014","0.0037541826","0.0011562557","0.003906","","0.00026193","","","0","","0.0000010051","0.0000000494","0.0000009677","","","","","","","","1361.0479131776"
"2024-01-29","595.1110072572","","261.8248002174","153.5536519944","32.9230977465","","125.05896","50.3820559709","","39.3346860949","31.7627427545","23.5418188872","35.2465687488","22.32","10.06","2.0988074708","0.6969068146","0","2.5917307","2.65312224","","","0.0792809016","0.2046","0.0080559943","0.0087392487","0.0037416792","0.0032162783","0.003906","","0.00028146","","","0","","0.0000007701","0.0000000538","0.0000007365","","","","","","","","1389.4717800197"
"2024-01-30","605.953207696","","267.5874261695","153.5747174944","42.4116866846","","125.05896","47.4315456628","","39.3367962597","31.851574596","23.549699503","35.3012661737","22.32","10.08","2.2054276733","0.6860256856","0","2.534067","2.64795516","","","0.0792809016","0.0093","0.009424031","0.008677923","0.0033542684","0.0042572516","0.003906","","0.00021171","","","0","","0.0000009741","0.0000000624","0.0000009502","","","","","","","","1412.6487698309"
"2024-01-31","624.0642951432","","271.0626309415","153.5957095327","46.0597036043","","125.05896","47.0027366487","","39.349406521","31.7693992601","23.5558102979","35.2561804773","22.32","10.08","2.2969642896","0.6808716352","0","2.60697615","2.64597426","","","0.0792809016","0.0093","0.0174714009","0.0087844704","0.0052793639","0.0038666397","0.003906","","0.00031215","","","0","","0.0000010113","0.0000000612","0.0000009601","","","","0","","","","1437.5338217206"
"2024-02-01","608.1463812307","8878.93","282.0170047261","155.4166999767","56.1612479574","3750.3092546703","125.05896","60.1442642113","1996.23118392","42.0926919378","31.7598074263","23.7790889396","35.8907801173","22.32","10.08","2.7802044699","0.7808597494","0","2.7355480188","2.8258236072","","","0.0792818975","0.0093","0.007954286","0.0049911353","0.0020901973","0.0000535757","0.001302","","0.00017856","","","0","","0.0000007546","0.0000000442","0.0000009584","","","","","","","-262.52","15825.0449543678"
"2024-02-02","604.5586107362","","267.5512821874","155.3740799004","65.2988504904","","125.05896","61.0497335496","","42.1181891511","31.8338162834","23.7699085203","35.6491117351","19.9489815065","4.22","2.5608044304","0.7718746977","0","2.5791778188","2.8269926172","","","0.0792809001","0.0093","0.0136005594","0.0063941555","0.0080173917","0.0029849059","0.001302","","0.00020274","","","0","","0.0000009958","0.0000000402","0.0000007393","","","","","","","","1445.2914580524"
"2024-02-03","603.8183644499","","259.5260085909","155.3523952595","62.943121878","","125.05896","57.7423736071","","42.1362881114","31.8465594016","23.7587898662","36.0122207211","20.088","1.92","2.2320858367","0.7292884752","0","2.5091302188","2.8275813072","","","0.0792808993","0.0093","0.0131255621","0.008755392","0.0013728783","0.001796433","0.001302","","0.000186","","","0","","0.0000010051","0.0000000404","0.0000009694","","","","","","","","1428.6162889032"
"2024-02-04","602.9725835573","","259.1600803673","155.3765911661","56.2450882934","","125.05896","57.6523358022","","42.1405027987","31.9939657174","23.7578776695","35.5282117675","20.088","1.92","2.3370461182","0.7292884752","0","2.5115435688","2.8222551972","","","0.0792809","0.0093","0.0105758288","0.008775387","0.0025099737","0.0009726222","0.001302","","0.00019623","","","0","","0.0000010082","0.0000000402","0.000000966","","","","","","","","1420.4072454549"
"2024-02-05","605.6515829458","","260.8090366297","158.2978002929","74.0737261794","","125.05896","58.5222797674","","42.1584637735","31.8420950728","27.9572223447","35.6500397303","20.088","1.92","2.4538210146","0.7412970355","0","2.5015553688","2.8280835072","","","0.0792809001","0.0093","0.0107490837","0.00858576","0.0036310211","0.0031581276","0.001302","","0.00014787","","","0","","0.0000007298","0.0000000398","0.0000007104","","","","0","","","","1450.6701199051"
"2024-02-06","607.1855752817","","271.5100381992","160.7729106128","82.2905638345","","125.05896","58.7774966149","","42.1814060673","31.8646563554","35.2718616644","35.6370864305","20.088","1.92","2.5749071507","0.7476028556","0","2.5123294188","2.8233349272","","","0.0792809","0.0093","0.0110714365","0.0086908244","0.0036951029","0.0021192247","0.001302","","0.00016926","","","0","","0.000000971","0.00000004","0.0000009501","","","","","","","","1481.3323601226"
"2024-02-07","618.5566807222","","269.7990848699","160.7972093414","83.8361718268","","125.05896","60.5476781397","","42.2043499325","31.7629151186","35.2723263941","35.6939322498","20.088","1.92","2.6803452304","0.7315370448","0","2.5168585188","2.8320704172","","","0.0792808994","0.0093","0.0123675241","0.0087609989","0.0050861447","0.0024043974","0.001302","","0.00019158","","","0","","0.0000010113","0.0000000374","0.0000009694","","","","","","","","1494.4168153688"
"2024-02-08","638.5973616369","","271.1965697049","160.8206256657","92.0890748903","","125.05896","60.7697281499","","42.2254105526","31.9017596652","35.2730889794","36.2094095893","20.088","1.94","2.5416533094","0.7865001393","0","2.4552006412","2.8334988972","","","0.0792808994","0.0093","0.0131157658","0.008747487","0.0032257035","0.0037487988","0.001302","","0.00029574","","","0","","0.0000007825","0.0000000372","0.0000007503","0","","","","","","","1524.9058597858"
"2024-02-09","604.4372628206","","276.5306611749","160.8468408448","95.9381115874","","125.05896","59.8795900217","","42.2407999175","31.9184022467","35.2734970838","38.7044915097","20.088","1.92","2.2485010371","0.7428644397","0","2.5194346188","2.8335686472","","","0.0792809001","0.0093","0.0130700452","0.008796684","0.0029639022","0.0043597162","0.001302","","0.00029016","","","0","","0.0000010051","0.0000000392","0.0000009694","","","","","","","","1501.3003513713"
"2024-02-10","607.438312311","","280.2337221071","160.8713673297","63.2126144746","","125.05896","59.4032795968","","42.2468998497","31.7972722116","35.2690660946","36.8222763831","22.2736417478","1.92","2.3559945541","0.7419136936","0","2.5058333688","2.8515531369","","","0.0792809001","0.0093","0.0127353113","0.008584179","0.0053635637","0.0034135562","0.001302","","0.00016833","","","0","","0.0000009431","0.0000000358","0.0000009315","","","","0","","","","1475.1228566101"
"2024-02-11","609.9333468391","","278.9129204794","160.8947873006","65.3948856026","","125.05896","60.3028264583","","42.2363132113","32.0221428516","35.268254341","35.6077400847","24.552","1.92","2.1770232901","0.7363670448","0","2.5127990688","2.8633581828","","","0.0792809001","0.0093","0.0122170841","0.008687595","0.0041168832","0.0009169286","0.001302","","0.00023343","","","0","","0.0000007515","0.0000000362","0.0000007245","","","","","","","","1480.5097810883"
"2024-02-12","610.6557716856","","270.7205227608","160.9188527937","102.3441863792","","125.05896","61.0203418436","221.11258524","42.2285831709","31.8712570779","35.2743928169","35.6670652897","24.552","1.92","2.1943743771","0.7996706446","0","2.4536428912","2.8633358628","","","0.0792809011","0.0093","0.0133317541","0.0088868298","0.0023318449","0.0031045232","0.002604","","0.0002796408","","","0","","0.0000009896","0.0000000362","0.0000009677","","","","0","","0","","1731.7746643214"
"2024-02-13","611.7259880729","","265.4466552636","160.9446974255","110.5547668777","","125.05896","60.0111434426","","42.2234754461","31.8016748142","35.2722668409","35.6175931251","24.552","1.92","2.3075341829","0.7484627328","0","2.5200112188","2.8547845128","","","0.0792809011","0.0093","0.0137231355","0.008918839","0.0010911402","0.0020173703","0.003906","","0.0002768508","","","0","","0.0000010051","0.0000000392","0.0000009584","","","","0","","","","1513.6785301955"
"2024-02-14","618.9286495619","","267.360080337","160.972234402","115.4312045152","","125.05896","60.6360789225","","42.2289309823","31.9049155173","35.271964298","36.1531500073","24.552","1.92","2.313989268","1.0929104476","0","2.4446916412","2.8645690428","","","0.0792809001","","0.0135409568","0.008731305","0.0015469363","0.0019397951","0.001953","","0.0002275608","","","0","","0.000000971","0.000000035","0.0000007211","","","","","","","","1529.2415511243"
"2024-02-15","626.4218281154","","264.4255208612","161.0006083405","113.7800235475","","125.05896","60.9980463168","","42.2287721713","31.8051337638","35.2714392419","35.6404980437","24.552","1.92","2.2664158365","0.7833125642","0","2.5121945688","2.8655120628","","","0.0792809001","0.0093","0.0133935946","0.008807582","0.0032278021","0.0023224564","0.003906","","0.0005214408","","","0","","0.0000004484","0.0000007956","0.0000004539","0","","","0","","","","1531.6510269083"
"2024-02-16","649.1234469041","","269.2290749767","161.0248240081","109.7370608137","","125.05896","61.085236937","","42.2283752437","31.9454052158","35.2701624363","35.8696508469","24.552","1.92","2.2811690989","0.7925067403","0","2.5228291188","2.8561153428","","","0.0792808994","0.0093","0.0141894261","0.00901356","0.0023606389","0.0021687112","0.005859","","0.0009325008","","","0","","0.000000471","0.0000014771","0.0000004674","","","","","","","","1555.619924835"
"2024-02-17","611.686887554","","279.4464227078","161.0490351347","74.8469428142","","125.05896","61.9269701801","","42.2303547602","31.8359024785","35.2717165275","35.6103223137","24.552","1.92","2.1876915364","0.77742796","0","2.5205087688","2.8560818628","","","0.0792808993","0.0093","0.0135969179","0.009001284","0.0025344869","0.0023362719","0.003906","","0.0009706308","","","0","","0.000000471","0.0000015173","0.0000004477","","0.0000003231","","0","","0","","1493.8981538486"
"2024-02-18","610.4076490831","","277.0685364907","161.0724124164","70.9333014942","","125.05896","60.5906583988","","42.2218420145","32.0569028729","35.2845701652","35.5693872316","24.552","1.92","2.0625659636","0.7719010367","0","2.5195880688","2.8550746728","","","0.0792808994","0.0093","0.0131226843","0.009021","0.0018711119","0.0007495141","0.003906","","0.0009557508","","","0","","0.0000004553","0.0000014464","0.0000004477","","","","0","","","","1485.0635592192"
"2024-02-19","610.884066082","","277.4359576107","161.094875833","106.6518138206","","125.05896","61.0037134764","","42.2056575863","31.8165167252","35.2870499446","35.6251967726","24.552","1.92","2.1758833378","0.7807103326","0","2.5158727188","2.8596335328","","","0.079280899","0.0093","0.013293129","0.008944089","0.0010520542","0.0013417519","0.003906","","0.0007753308","","","0","","0.0000004396","0.000001417","0.0000004298","","","","","","","","1521.9858033137"
"2024-02-20","610.8523994438","","277.1735767852","161.106643799","110.941446536","","125.05896","60.6558649869","","42.1925497706","31.8239264441","35.2887441906","35.7981603753","24.552","1.92","2.1810628368","0.7874081553","0","2.5210946688","2.8616283828","","","0.0792809001","0.0093","0.0137792081","0.0089935817","0.0014796316","0.0044092607","0.003906","","0.0009408708","","","0","","0.0000004239","0.0000015381","0.0000004477","","","","0","","0","","1525.8375582379"
"2024-02-21","614.9923808833","","274.441816493","161.1156163964","107.9281018059","","125.05896","60.9826173406","","42.1901420336","31.9395782049","35.2867155868","35.8059727617","24.552","1.92","2.1755766138","0.8184314998","0","2.5316702124","2.8624709628","","","0.0792809011","0.0093","0.0137742003","0.009024568","0.0010595012","0.0025384691","0.003906","","0.0009278508","","","0","","0.0000004553","0.0000016238","0.0000004663","","","","","","","","1524.7218648309"
"2024-02-22","618.0630733665","","278.1522463506","161.1389553036","112.6651744475","","125.05896","61.2943758817","","42.1948768549","31.8236026543","35.2826007163","35.8489643506","24.552","1.92","2.3141280309","0.8422208614","0","2.6652899936","2.8616590728","","","0.0792809028","0.0093","0.0133857136","0.0093259602","0.0013707536","0.0024566835","0.003906","","0.0004135608","","","0","","0.0000008426","0.0000003054","0.0000010414","0","","","0","","0","","1536.7975696486"
"2024-02-23","625.6847802743","","274.1536230131","161.1639816557","112.6330142018","","125.05896","61.005300894","89.6019288","42.1964755845","32.2028088395","35.2748099894","35.6603973547","24.552","1.92","2.2419775872","0.7877909239","0","2.7223155624","2.8546171128","","","0.0792809023","0.0093","0.0130408175","0.009126741","0.0037343288","0.0015528225","0.003906","","0.0002740608","","","0","","0.0000009927","0.0000000384","0.0000007374","","","","0","","","","1629.8349992347"
"2024-02-24","644.5266486499","","274.1774746439","161.1890071514","65.8398693047","","125.05896","59.5910195762","","42.2009984024","32.985896711","35.2703861061","35.6331360831","24.552","1.92","2.1959763153","0.782237196","0","2.7189443124","2.8578953628","","","0.0792809023","0.0093","0.0126877999","0.0091047","0.0022532048","0.0005860587","0.003906","","0.0002777808","","","0","","0.0000009896","0.0000000402","0.0000009632","","","","","","","","1511.6178482547"
"2024-02-25","610.3963648888","","277.0352585554","161.2115213998","63.2015545384","","125.05896","45.8374519509","","42.2051004565","33.1483238802","35.2705342936","35.5703968615","24.552","1.92","2.3030117071","0.782237196","0","2.7180375624","2.8669349628","","","0.0792809034","0.0093","0.0126390882","0.00897822","0.0009268147","0.0014499736","0.003906","","0.0002470908","","","0","","0.000000767","0.0000000378","0.0000009571","","","","0","","0","","1464.194418106"
"2024-02-26","612.5527529578","","281.6936776166","168.6555117631","114.9587796039","","125.05896","47.4390061957","0.6975","42.2040056274","32.7233057352","35.274286905","36.1287344234","24.552","1.92","2.4213322641","0.8201318691","0","2.6447726434","2.8858427394","","","0.0792809042","0.0093","0.0135824703","0.0089378653","0.0031773889","0.0031146804","0.003906","","0.0002573208","","","0","","0.0000009803","0.0000000364","0.0000007308","","","","","","","","1532.7521587215"
"2024-02-27","611.9759440421","","273.305628184","176.1112133875","113.5996606608","","131.9907149498","48.4716450334","","42.2068006031","32.3928665227","35.2753053935","40.5331970801","24.552","1.92","2.5400625761","0.8097832378","0","2.7256589124","2.8943613684","","","0.0792809042","0.0093","0.0128049512","0.0090636341","0.0015825306","0.001286393","0.003906","","0.0002257008","","","0","","0.0000009865","0.0000000368","0.0000009535","","","","0","","0","","1541.4222940424"
"2024-02-28","613.3572611691","","270.9623466847","176.1362108406","124.5540886634","","138.89736","47.3528743855","","42.2243366953","32.503297635","35.2772220603","37.6043128746","24.552","1.9","2.6637123194","0.825185823","0","2.7450726624","2.8980385884","","","0.0792808993","0.0093","0.0136926698","0.0090468756","0.0023769959","0.0036358058","0.003906","","0.0002433708","","","0","","0.0000009865","0.0000000376","0.0000009573","","","","0","","","","1554.5748050003"
"2024-02-29","614.7408746835","","269.9012987795","176.1602888394","130.8722448861","","138.89736","48.0886998442","","42.2610800347","32.4419361986","35.2786753786","35.9302745711","24.552","1.92","2.4984305713","0.8276892071","0","2.7571208124","2.8948858884","","","0.0792809034","0.0093","0.0137087762","0.013585998","0.0021151077","0.0023506344","0.003906","","0.0002517408","","","0","","0.0000007577","0.0000000368","0.0000009573","","","","","","","","1560.1473606072"
"2024-03-01","604.1685969524","10372.77","256.7015701862","173.9283583639","146.4002541705","4334.0886501293","132.55476","57.371764338","2378.48136492","39.5713563916","32.4612796392","35.0514282026","36.8015736216","24.552","1.92","2.3052376603","0.7706622346","0","2.6083836","2.71183884","","","0.0660684575","0.0093","0.010759937","0.0175942778","0.001613547","0.0000335725","0","","0.00018042","","","0","","0.0000009927","0.000000036","0.0000007342","","","","0","","0","-303.39","18331.9346312249"
"2024-03-02","614.3121736903","","254.5026110787","173.9510214783","106.4611694741","","125.05896","64.5602419112","","39.6064872282","32.528267074","35.0491012204","38.0750475227","24.552","1.92","2.4241197412","0.7436356008","0","2.60843475","2.71195881","","","0.0792809016","0.0093","0.0141203751","0.017470701","0.0023789497","0.0010320523","0","","0.00017298","","","0","","0.0000009834","0.0000000382","0.0000009552","","","","","","","","1519.1889875164"
"2024-03-03","632.1514041843","","253.0476942738","173.972229144","108.9692839346","","125.05896","64.495048966","","39.6213980268","32.6369889134","35.0477950524","37.935484481","24.552","1.92","2.223113361","0.7436356008","0","2.60834175","2.71287393","","","0.0792809016","0.0093","0.0135449944","0.017451264","0.0025302003","0.0004555511","0","","0.00017949","","","0","","0.0000007639","0.0000000358","0.0000007247","","","","0","","0","","1537.8189955439"
"2024-03-04","600.2456373967","","266.9254624233","173.9940852089","146.7288764807","","129.09516","65.239644977","","39.6359302042","32.5129430561","35.0674952128","35.6176974206","24.552","1.92","2.3439486288","0.7436356008","0","2.55750195","2.712129","","","0.0792809016","0.0093","0.0146593102","0.0175119","0.0016861451","0.0051922878","0","","0.00018321","","","0","","0.0000009865","0.0000000374","0.0000009632","","","","0","","","","1560.0199633017"
"2024-03-05","601.6585403027","","260.5898687359","174.0167172426","170.7347676497","","131.97816","64.8920967043","","39.6563797181","32.445268588","35.0550668971","37.5505967295","24.552","1.92","2.5429116554","0.7537418353","0","2.6048868","2.71170771","","","0.0792809008","0.0093","0.0127160006","0.0174743272","0.0023164552","0.0037974384","0.001302","","0.00016182","","","0","","0.0000009803","0.0000000364","0.0000007342","","","","","","","","1583.7890612617"
"2024-03-06","599.857197229","","263.2638753626","174.082065647","178.2109956476","","131.97816","65.4288219431","","39.6866855636","32.4370424506","35.0858557509","39.3803194407","24.552","1.92","2.5775752945","0.8195341099","0","2.6062539","2.7089205","","","0.0792809008","0.0093","0.0123599378","0.0174815943","0.0076457151","0.0066813667","0.001302","","0.00018228","","","0","","0.0000009834","0.00000004","0.0000009586","","","","0","","0","","1594.7295386162"
"2024-03-07","600.31444581","","267.3828254964","174.1493037604","209.6635948343","","131.97816","66.0664999091","","39.7199658941","32.5408657543","35.0751880836","35.6566861493","24.552","1.92","2.4019409645","0.8239295851","0","2.622594","2.70670803","","","0.0792809015","0.0093","0.0341031956","0.017447358","0.0026380463","0.0068990896","0.001302","","0.00016089","","","0","","0.0000007515","0.0000000492","0.000000952","0","","","","","","","1627.7258415048"
"2024-03-08","600.8054929769","","254.7060884164","174.1734806499","205.9862852302","","131.97816","65.5499880932","0.6975","39.7317433794","32.4673882599","35.052750276","35.5709674536","24.552","1.92","2.5265461097","0.7668153087","0","2.62080375","2.71216248","","","0.0792809008","0.0093","0.0156191671","0.017448195","0.0009533869","0.003175127","0.001302","","0.00017391","","","0","","0.0000009834","0.0000000578","0.0000007285","","","","0","","0","","1611.9454268404"
"2024-03-09","603.5296706454","","253.8720804536","174.1759631735","167.5105756708","","131.97816","65.763746926","","39.7252836704","32.5447467274","35.0767086889","35.624887419","24.552","1.92","2.2571175451","0.762548385","0","2.61885075","2.71205367","","","0.0792809016","0.0093","0.0118200933","0.01738449","0.0023409381","0.0034119539","0.001302","","0.00023808","","","0","","0.0000007484","0.0000000542","0.0000009461","","","","0","","","","1574.7494739307"
"2024-03-10","612.8909447672","","255.4529340109","174.177545828","166.3755097302","","131.97816","65.4327917853","0.6975","39.7145912164","32.6755878745","35.0494142104","35.5374803573","24.552","1.92","2.0752444792","0.75521484","0","2.6242401","2.71220433","","","0.0792809008","0.0093","0.0301817261","0.017406159","0.0079334136","0.0013598188","0.001953","","0.00024831","","","0","","0.0000009803","0.000000061","0.0000009518","","","","","","","","1584.7690288508"
"2024-03-11","634.7320415081","","262.2435477434","179.1507595077","259.1238666249","","131.97816","66.1005360408","","39.7051177942","32.4558823553","35.0579021912","35.6910193381","24.552","1.92","2.1988404758","0.7968439872","0","2.5512384","2.71307481","","","0.0792809016","0.0093","0.0353867297","0.017459131","0.002811877","0.0035122366","0.002604","","0.00024333","","","0","","0.0000009927","0.0000000584","0.0000007365","","","","0","","0","","1711.1214307702"
"2024-03-12","602.8872401107","","269.4667837335","180.483034985","255.3480258048","","131.97816","65.1695108252","","39.7001752789","32.481472743","35.0571821565","35.8262598172","24.552","2.28","2.2263228158","0.7975023927","0","2.6247423","2.71217085","","","0.0792809016","0.0093","0.0399599379","0.0176161184","0.0079174398","0.0046922977","0.003906","","0.00027495","","","0","","0.0000009896","0.0000000552","0.000000959","","","","","","","","1683.7535334625"
"2024-03-13","602.0517244507","","264.5236819285","180.5091002516","263.9133103227","","131.97816","66.5810710048","","39.71219317","32.491296265","35.0922350306","35.807823521","24.552","2.18","2.216670261","1.0016891917","0","2.6153121","2.71702545","","","0.0792809016","0.0093","0.0378235143","0.0172573944","0.0019721009","0.0084735399","0.003906","","0.00018753","","","0","","0.0000007236","0.0000000544","0.0000007029","","","","0","","0","","1688.1014954096"
"2024-03-14","604.3821982699","","258.5965816128","180.533677652","258.9846608083","","131.97816","67.0313724628","","39.7244101454","32.4703184589","35.1235648835","35.9141649517","23.0824985268","1.92","2.3277509111","0.8172861369","0","2.6074815","2.71546584","","","0.0792809016","","0.0393869334","0.0170286443","0.0014464755","0.0113655345","0.001953","","0.00006477","","","0","","0.0000006895","0.0000000672","0.0000004598","","","","0","","","","1678.3601196359"
"2024-03-15","600.1594870756","","272.3234732263","180.5602230969","264.9713462126","","131.97816","68.5978541065","","39.7213822202","32.6147092253","35.1128622223","36.4000230803","22.32","1.92","2.2143257358","0.7790693832","0","2.60748615","2.71428288","","","0.0792809009","0.0186","0.0470247794","0.016997517","0.0023041513","0.0123938982","0.007812","","0.00004803","","","0","","0.0000004638","0.0000000698","","","","","","","","","1695.1791464254"
"2024-03-16","606.754553894","","275.518195194","180.5860037848","219.9603262349","","131.97816","64.7698756031","0.6975","39.7113617248","32.4677771554","35.0499182433","35.9841398962","22.32","1.92","2.1060258896","0.7790693832","0","2.61007155","2.71337334","","","0.0792809008","0.0558","0.0394267196","0.017015838","0.0017514744","0.0022719426","0.011718","","0.00010476","","","0","","0.0000004669","0.0000000674","0.0000006913","0","","","0","","0","","1656.1337227543"
"2024-03-17","602.7503697158","","276.0432182461","180.6094086921","281.5294575403","","131.97816","64.73228274","","39.7062055528","32.7148265699","35.0494015022","35.593463105","22.32","1.92","2.1210656342","0.7790693657","0","2.6075187","2.71336218","","","0.0792809016","0.0186","0.0385673438","0.016951203","0.0015557654","0.0018294258","0.005859","","0.00006477","","","0","","0.0000004669","0.0000000664","0.0000000019","","","","","","","","1713.3305184889"
"2024-03-18","615.1402665203","","276.774059293","180.6335913915","278.7964602054","","131.97816","64.7713194257","","39.7146736863","32.60425396","35.0537878282","39.328917712","22.32","1.92","2.155559911","0.7940115951","0","2.53784175","2.71384206","","","0.0792809008","0.0093","0.0416512649","0.0170285967","0.0021697553","0.004228769","","","0.00008523","","","0","","0.0000004669","0.0000000678","0.0000002286","","","","0","","0","","1727.3904906185"
"2024-03-19","639.571906478","","277.7558289917","180.6577713097","253.6043420847","","131.97816","65.15962561","","39.7246439039","32.5362404471","35.0651902028","38.2420042156","22.32","1.92","2.148502812","0.9724403697","0","2.61313125","2.71351284","","","0.0792809008","0.0558","0.0479179539","0.0170411241","0.0017097705","0.0090450741","0.01953","","0.00011871","","","0","","0.0000006957","0.000000072","0.0000004617","","","","0","","","","1727.213745278"
"2024-03-20","593.3158715566","","277.0686056831","180.6835065535","248.2563089706","","131.97816","65.3077667088","","39.7314813075","32.528666328","35.0624299295","35.6707849688","22.32","1.92","2.2688459708","1.1367862361","0","2.6109783","2.71447539","","","0.0792809009","0.0279","0.0495810271","0.0170141939","0.0038014128","0.0108331996","","","0.00007128","","","0","","0.0000006926","0.0000000642","0.0000006896","","","","","","","","1672.763151364"
"2024-03-21","589.2792581866","","273.184465675","180.7120067717","251.678808462","","131.97816","68.2523681281","0.6975","39.7354287651","32.6525142869","35.0568547652","35.7059030277","22.32","1.92","2.2217184353","0.8324816085","0","2.6083464","2.71242753","","","0.0792809015","0.0093","0.0456053048","0.0170239315","0.0021590817","0.0083616575","0.007812","","0.00002943","","","0","","0.0000006895","0.0000000648","","0","","","0","","0","","1671.7178151034"
"2024-03-22","593.7056074732","","278.3801085595","180.7341626535","272.0510404866","","131.97816","66.2185000428","","39.7464318063","32.601585284","35.0593515514","35.9632152114","22.32","1.92","2.1562825898","0.8410268499","0","2.60642595","2.71428288","","","0.0792809016","0.0372","0.0625580159","0.017042529","0.0015641778","0.0065581298","0.017577","","0.00007593","","","0","","0.0000004638","0.0000000632","0.0000002305","","","","","","","","1699.21803878"
"2024-03-23","588.861038354","","276.7125134492","180.7575597099","278.887053496","","131.97816","50.5670312173","","39.7561705031","32.6249984664","35.05583446","35.6728915478","22.32","1.92","2.2796008424","0.8204590056","0","2.60498445","2.71337892","","","0.0792809016","0.0279","0.0501379561","0.017009979","0.0024627778","0.0069815764","0.007812","","0.00007221","","","0","","0.0000004669","0.0000000678","0.0000006915","","","","0","","0","","1683.7233330488"
"2024-03-24","588.3713862757","","277.3289093425","180.7811434044","272.6525690897","","131.97816","51.0540787167","","39.7608363409","32.7597968876","35.0536110501","35.52532379","22.32","1.92","2.2378735062","0.8204590056","0","2.605854","2.71337334","","","0.0792809008","0.0093","0.0444192541","0.016964223","0.0024726225","0.0071351744","0.003906","","0.00008616","","","0","","0.0000004638","0.0000000684","0.0000002324","","","","0","","","","1678.0469398488"
"2024-03-25","590.4867400807","","275.9458644732","180.8047486849","286.2136897128","","131.97816","51.1299359875","","39.7431273831","32.4395271673","35.0518929352","35.5103699172","22.32","1.92","2.3419182035","0.8204590056","0","2.605854","2.71336218","","","0.0792809008","0.0465","0.039493968","0.016967664","0.0021875258","0.0047199711","0.009765","","0.00010383","","","0","","0.0000004639","0.0000000646","0.0000004597","","","","","","","","1692.2246695789"
"2024-03-26","605.4136231574","","280.1896652996","180.8216486298","290.5783831918","","131.97816","51.2980383995","","39.7235188342","32.6414071487","35.0563745591","35.6192285538","22.32","1.92","2.4633301829","0.831327422","0","2.61553975","2.71460652","","","0.0792809016","0.0465","0.0411398428","0.0169560534","0.0023205287","0.005568121","0.013671","","0.00006942","","","0","","0.0000004701","0.000000067","0.0000002286","","","","0","","0","","1716.390358282"
"2024-03-27","621.6535358972","","280.6062917004","180.8479900464","284.1545327027","","131.97816","48.8223865016","","39.7148124271","32.6909172186","35.0619763298","35.7309349081","22.32","1.92","2.5904121905","0.8212437192","0","2.6197233","2.71299111","","","0.0792809016","0.0465","0.0463447541","0.016977057","0.002638354","0.0094415833","0.003906","","0.00008523","","","0","","0.0000004669","0.0000000664","0.0000002286","","","","","","","","1724.4510826935"
"2024-03-28","576.8538339234","","279.3642599024","181.8712362565","291.0919066386","","131.97816","48.6103834915","","39.713160233","32.9015832907","35.056936095","35.7547099049","22.32","1.92","2.4117128705","0.8212437192","0","2.6264286","2.70886749","","","0.0792809016","0.0651","0.0471490639","0.017017233","0.001907162","0.0069426727","0.013671","","0.00010011","","","0","","0.0000009276","0.0000000622","0.0000006934","","","","0","","0","","1686.2355922421"
"2024-03-29","573.6606762998","","279.0779378139","181.9389279445","291.2460019946","","131.97816","48.83630291","","39.7274274672","33.2042674013","35.057182003","35.6366223617","22.32","1.92","2.5423113371","0.92657343","0","2.6250987","2.71528449","","","0.0792809008","","0.047159581","0.01700598","0.0018700003","0.0057108378","","","0.00006756","","","0","","0.0000004638","0.0000000652","0.0000006896","","","","0","","","","1683.5638702316"
