,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
Lambda($),0.0025160978714422674,2.4891215261963433e-09,0.7037101721709274,0.1785946923821232,0.019899017899662863,6.276001315762547e-10,5.752099425147795e-07,,5.299954433421923e-14,0.46521947888076254,0.2760342103484766,,0.36766664216750244,2.6261489996809125e-10,0.007382261708309129,,0.025345254129005127,,8.208045227623265e-23,2.024228608022071e-05,0.0,1.5831635796614816e-12,0.31214463311879964,7.787612006985045e-08,0.07376934058313049,0.002420288651642123,7.681966283958071e-24,3.853017442267594e-21,0.3333634667731784,0.7873179352339182,2.7259752695557086e-12,0.10472813407491324,0.6556076229097808,,0.0005086374054410512,0.12486309575696425,3.3289474561161504e-06,,,,4.331119459852712e-34,1.9926206230028336e-08,0.947498649714491,0.31989429455977025,0.004838083630335295,0.21868170279360066,2.7654950112786163e-14,0.5654800142597983,,,
Elastic Container Service for Kubernetes($),1.818600967649738e-13,0.5896711801122676,0.26868115072848825,0.19272421157990918,4.4182879124925165e-06,0.0005419069406884798,0.008567419101613285,,0.32187467279545,0.00021781988898271132,0.3755841776959997,,4.813821368807912e-27,0.008858139692765625,0.1554319368955784,,8.233346768475953e-06,,4.468106207280123e-33,1.4071694239869955e-07,1.5831635796614816e-12,0.0,0.6752735265477587,6.608616501559948e-17,0.04882661481127766,0.07978424853896013,2.5962037739469262e-36,1.4609876607027638e-15,0.6338667730903964,0.8532949099009173,3.037261112340143e-09,0.21155717294011925,0.624635877230471,,0.0027849378383703978,0.7316133574118426,1.8514018068113572e-17,,,,0.006180778557883243,0.0011444683523631743,0.7923982148931283,0.16344900703665535,0.13479595119515433,0.7914052150201825,0.02927291345071657,0.3965351019608119,,,
Rekognition($),7.503613470624774e-26,2.17184880188403e-08,7.173433597965435e-05,0.1286525824678559,6.2887994207509175e-21,3.025232718402635e-12,3.3311187131974874e-12,,1.8861058324902464e-18,0.0020038748771966522,0.06594400457845317,,1.1728719670923771e-21,2.5179655431343546e-06,0.002929710279535113,,1.487154017361199e-09,,0.07662460499897682,1.8943201420110115e-05,0.31214463311879964,0.6752735265477587,0.0,4.764462828626342e-22,3.157892027608758e-07,4.09415287495677e-06,0.027179267647111538,0.030287775831043265,0.5786682306373337,0.3993653548622324,1.988361206998456e-15,1.5785163694744244e-06,1.563731873916293e-07,,0.05713920659065806,0.24815904538626246,7.57207705367048e-21,,,,2.2556596439454494e-09,0.10532114115303272,0.06806203919295481,2.73751098179981e-86,1.6578547835432723e-07,0.874605417245864,0.13021113329103973,1.3075073165030067e-05,,,
Hardened Red Hat Enterprise 7 (RHEL 7)($),1.2034481841938477e-159,0.0028814829198351363,0.1313043392226145,0.03310684472856711,7.850443579919198e-69,3.733556555181188e-22,1.0405706546774692e-20,,2.360502498374473e-15,1.3029495675145196e-22,0.0013055931207326297,,2.333077822785915e-106,2.7988502819235255e-21,1.2604192920090347e-13,,5.759976721152506e-99,,3.404728451746889e-27,1.0163205595403321e-40,7.787612006985045e-08,6.608616501559948e-17,4.764462828626342e-22,0.0,1.3917551876175202e-06,1.7510682980798095e-10,7.15500270988658e-33,5.004803516352925e-24,0.2302062810486314,0.26189061596290186,2.368533450226515e-72,0.07753786253473077,0.0074660070224305715,,5.936653627613035e-26,0.4547987176750529,1.4020609784077772e-74,,,,5.950403209815629e-05,0.7326894946156876,0.70776864763215,1.5492040045023306e-21,2.7361120864972977e-07,0.7333417623024328,0.2360484980088454,0.002074766947432345,,,
Step Functions($),4.484631038825614e-05,0.04548773398478132,0.044771863919682436,0.4513447723721706,8.072695073381504e-07,0.00025090324640708866,0.1513121093050742,,0.000710649706536552,1.5265875069537322e-07,0.1263422640820612,,4.522675842072356e-09,0.00575342328967613,0.025572846308361305,,3.344594545043424e-12,,0.8866821869052777,0.4652776739225837,0.07376934058313049,0.04882661481127766,3.157892027608758e-07,1.3917551876175202e-06,0.0,0.44665923200419233,0.2280863149321575,0.5748135896762149,0.4688146382450385,0.8743367780023685,7.177885287829194e-06,0.018558197231085833,0.3481136392280205,,3.828193704300579e-09,0.8626393102646838,1.2669392931963388e-05,,,,1.49921211959022e-08,0.008895199097599747,0.37549262521340915,0.00364096241738614,0.0005610861024466132,0.35587912297294433,0.006160007045986822,0.7086258504123812,,,
Glacier($),2.908768802985394e-25,7.356491022312002e-11,0.00011603307845003826,0.504075309168664,8.865056635229652e-12,2.2756386290265543e-25,3.661181259154535e-53,,7.10458391735661e-19,0.05251545281737642,0.0001914464114205412,,2.6412923310283346e-14,3.756332737119105e-16,0.0026577072634899127,,4.29678754081837e-05,,0.010366891922296973,2.010376702741765e-15,0.002420288651642123,0.07978424853896013,4.09415287495677e-06,1.7510682980798095e-10,0.44665923200419233,0.0,0.022957517482191214,0.012655567823204927,0.7326697620567293,0.5806010609396983,0.035717050376999036,0.09785581297974497,1.6447266974825973e-08,,0.8401414216009788,0.6793860293804176,1.348588098471802e-07,,,,1.650457236845339e-06,0.011278739753579016,0.7389749858289405,4.4332387190682465e-12,1.4032704624524972e-46,0.7472759428113951,0.1053177649259584,9.982443578367553e-08,,,
DynamoDB($),1.511383503922754e-37,0.005321662606576288,0.39576545322708073,0.2552309063643043,3.0719009365277423e-16,2.2253567869741117e-06,0.010218540543268045,,0.3905880651081309,2.3577972572829707e-08,0.5502616836314478,,1.4396563044835486e-25,0.0006620495084398847,0.00025318757940757534,,3.1536526837742555e-15,,7.62632737971358e-118,1.4436400845890524e-13,7.681966283958071e-24,2.5962037739469262e-36,0.027179267647111538,7.15500270988658e-33,0.2280863149321575,0.022957517482191214,0.0,3.0315693103225556e-101,0.032351249681915044,0.8824922407771241,4.0951294126899163e-26,0.11372089420730798,0.6968995447371917,,0.00015814845251808403,0.6602014433333794,1.2789719420996755e-27,,,,0.000137850547365641,0.003402789720209444,0.7358436797783747,0.00025247781916003383,0.5641860350814392,0.7345989663119384,0.004771052747981558,0.27702900917191464,,,
Backup($),5.4216198533409e-35,3.917674249542487e-05,0.14758886340555522,0.4547535169079508,1.8637534514137873e-13,2.349392764083694e-05,0.018226213108722505,,0.09598656152943057,8.389817891441987e-06,0.72520807079679,,6.301699083404799e-15,0.00022507947745131784,0.008808579574193065,,2.1753971336431775e-13,,4.9028830704705475e-247,4.169001504742796e-14,3.853017442267594e-21,1.4609876607027638e-15,0.030287775831043265,5.004803516352925e-24,0.5748135896762149,0.012655567823204927,3.0315693103225556e-101,0.0,0.0021816149713436723,0.9910271256365908,2.0177915205979195e-17,0.08371183109774197,0.5715829887403824,,2.2523306817001124e-05,0.6316605888564203,6.257657892298854e-21,,,,1.5269242061495525e-05,0.02455093773889542,0.7129729026286894,0.0029960678749559144,0.4626509001784978,0.7116301982264934,0.0022477152354794527,0.23583697092024747,,,
AppFlow($),0.08404715479482884,0.13753765682479713,0.7731059669280048,0.9652619657637412,0.30644612421388295,0.6135438159599619,0.81055033577247,,0.35071949464193747,0.7593165202430283,0.8649996186786525,,0.568948986380493,0.6168583576893949,0.6927079015712196,,0.44414612825225663,,0.008998880234846495,0.410745446939604,0.3333634667731784,0.6338667730903964,0.5786682306373337,0.2302062810486314,0.4688146382450385,0.7326697620567293,0.032351249681915044,0.0021816149713436723,0.0,0.9332407890197126,0.268271226235989,0.8159302347574774,0.8429204128813139,,0.6364615277581942,0.9478228402342623,0.8708614256032625,,,,0.5239350614044109,0.9254675194832942,0.9599471259690504,0.1651817555307289,0.516158794152519,0.9597512090112016,0.6783399097763806,0.871536861514739,,,
Route 53($),0.170749850687303,0.48850391129116116,0.49373509487684303,0.8722742652079001,0.24138097537748623,0.3100025104213203,0.41777368452455177,,0.04152363926624655,0.24878599411940097,0.7208182883975734,,0.195245273262131,0.4075248335260348,0.4937865684654833,,0.15454765092797937,,0.9151090590839447,0.021902719678178605,0.7873179352339182,0.8532949099009173,0.3993653548622324,0.26189061596290186,0.8743367780023685,0.5806010609396983,0.8824922407771241,0.9910271256365908,0.9332407890197126,0.0,0.09473864035487164,0.21238807320358252,0.643890829674062,,0.2245777355431417,0.9130775256791945,0.017057938628893286,,,,0.5222631724963345,0.441198595482295,0.9332407890197126,0.9092315729021624,0.3832781991014128,0.9329147299246845,0.49278079547471204,0.7873617969353768,,,
SQS($),1.5845410750087412e-52,0.99368817569484,0.7616432566864122,0.24827533748018968,1.7310635245043124e-25,9.484046241275982e-06,0.006969131192584828,,0.1349452806379576,7.539547498739171e-09,0.0011178406416235858,,8.700676947323866e-44,7.127619949360234e-06,2.802787023445819e-09,,5.96865167359083e-45,,1.6550918570892649e-18,1.14060404608683e-78,2.7259752695557086e-12,3.037261112340143e-09,1.988361206998456e-15,2.368533450226515e-72,7.177885287829194e-06,0.035717050376999036,4.0951294126899163e-26,2.0177915205979195e-17,0.268271226235989,0.09473864035487164,0.0,0.3066846116080264,0.7033888927927598,,3.537894064974446e-22,0.10607787620929376,3.852055117073189e-40,,,,0.002340285550427938,0.2779462695110867,0.9703724463687116,2.519329642659047e-11,0.029305565609075587,1.1749094694226919e-05,0.0012533624869866197,0.1587256543722318,,,
EC2 Container Registry (ECR)($),0.08737828337979045,0.010898513711624225,0.07625585396159451,0.6205733789417217,0.00024055536493895228,0.005016314540427454,0.00884489808204538,,5.978106210610849e-11,0.00036010580805737226,0.11608831754875278,,0.000751203517972116,0.012605448757142264,0.04064401734001487,,3.4954708963198864e-06,,0.07425309511736326,0.9550156195736467,0.10472813407491324,0.21155717294011925,1.5785163694744244e-06,0.07753786253473077,0.018558197231085833,0.09785581297974497,0.11372089420730798,0.08371183109774197,0.8159302347574774,0.21238807320358252,0.3066846116080264,0.0,0.6168900215064689,,0.20803879408204418,0.748169536722941,0.3175073865107434,,,,3.784567299694855e-06,0.15543813777418847,0.8072957903760114,0.028740606490746612,0.08628737927366127,0.8177693862588008,0.4871281901823016,0.4095464513355149,,,
Key Management Service($),1.1895967832936712e-07,2.7720592306318056e-42,5.349379074567134e-206,0.8331166548680259,4.995057849334654e-06,3.785019118184464e-08,1.8755612213283872e-17,,0.000680326293090177,3.869980040458371e-30,4.3026809656913025e-09,,0.0038153543166626366,0.00019032110422094575,9.107818434920334e-24,,0.41095925719799786,,0.6739344236474522,8.198701988538446e-05,0.6556076229097808,0.624635877230471,1.563731873916293e-07,0.0074660070224305715,0.3481136392280205,1.6447266974825973e-08,0.6968995447371917,0.5715829887403824,0.8429204128813139,0.643890829674062,0.7033888927927598,0.6168900215064689,0.0,,0.002754424849356678,0.6410930566736132,0.03550173684619706,,,,0.029024244028666844,0.031948367131706505,0.6536811296461869,7.570593213457029e-09,9.552397098881062e-23,0.8847033927730511,0.023442808548251554,1.1365600093215102e-36,,,
API Gateway($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
