date-time,date-time,Relational Database Service($),Tax($),EC2-Other($),OpenSearch Service($),EC2-Instances($),Support (Business)($),ElastiCache($),CloudWatch($),Certificate Manager($),Elastic File System($),Elastic Load Balancing($),Managed Streaming for Apache Kafka($),VPC($),Elastic Container Service for Kubernetes($),CIS  Linux 2 Benchmark - Level 2($),S3($),EC2 Container Registry (ECR)($),CloudTrail($),Secrets Manager($),Key Management Service($),FSx($),Inspector($),DynamoDB($),Cost Explorer($),Lambda($),SQS($),SNS($),CloudFront($),Service Catalog($),Athena($),Glue($),Fault Injection Simulator($),Direct Connect($),CloudWatch Events($),SES($),Simple Workflow Service($),Glacier($),Step Functions($),Systems Manager($),CloudShell($),CodeArtifact($),Migration Hub Refactor Spaces($),X-Ray($),Location Service($),Refund($),Total costs($)
2023-07-10,2023-07-10,356.7561925212,0.0,185.1547920442,128.7760299606,42.6346635607,0.0,60.7773600604,70.0588540738,0.6975,24.4555563937,26.6529619011,34.5611452939,17.0975095962,25.9642169347,12.38,1.70602713,0.391192144,0.0,1.46990745,0.82003212,0.0,0.0,0.0792808722,0.0,0.0,0.00321036,0.0071142396,0.0023862584,0.0,0.0,4.836e-05,0.0,0.0,0.0,0.0,2.941e-07,1.5662e-06,1.69e-08,0.0,2.381e-07,0.0,0.0,0.0,0.0,0.0,990.44598339
2023-07-11,2023-07-11,365.5251689265,0.0,187.8703523234,128.7756334748,36.8229964591,0.0,60.7773600542,77.0556684426,0.6975,24.5381088464,26.6535302709,34.5445478277,17.1728784443,26.784,14.26,1.7018397111,0.3925254967,0.0,1.55380035,0.83298402,0.0,0.0,0.0792808728,0.0,0.0,0.0032341735,0.0072546683,0.0020916158,0.0,0.0,7.068e-05,0.0,0.0,0.0,0.0,2.941e-07,1.6141e-06,3.38e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.0508286001
2023-07-12,2023-07-12,357.9005263149,0.0,186.9885159518,128.7760429477,45.9649525504,0.0,60.777360055,72.2471453962,0.0,24.6204684407,26.6722072125,34.5485845825,17.1595050997,26.784,14.04,1.7839027856,0.3926090184,0.0,1.53799965,0.83565684,0.0,0.0,0.0792808728,0.0,0.0,0.003341304,0.0073145955,0.0038936207,0.0,0.0,0.00011997,0.0,0.0,0.0,0.0,2.941e-07,1.6732e-06,1.69e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.1234291926
2023-07-13,2023-07-13,340.0399129016,0.0,187.1662176268,128.7759493183,61.1171485796,0.0,60.777360053,64.5982751277,0.0,24.70255601,26.5588598023,34.556819335,17.5447379399,26.784,13.84,1.7421983748,0.3926090184,0.0,1.54317975,0.83379312,0.0,0.0,0.0792808728,0.0,0.0,0.0034726529,0.0081291024,0.0018321452,0.0,0.0,0.00018135,0.0,0.0,0.0,0.0,8.82e-07,1.6552e-06,1.014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0665157193
2023-07-14,2023-07-14,343.000071493,0.0,185.0334869243,128.7719553547,48.9650409942,0.0,60.7773600428,67.5982953078,0.0,24.7822243401,26.6616184446,34.5503501332,20.9169161248,26.784,12.26,1.7081824983,0.396454888,0.0,1.4987397,0.83238696,0.0,0.0,0.0792808728,0.0,0.0,0.003326063,0.0093003284,0.0028132899,0.0,0.0,7.161e-05,0.0,0.0,0.0,0.0,2.941e-07,1.5888e-06,5.07e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.6318773035
2023-07-15,2023-07-15,342.4511665977,0.0,179.041138897,128.7688599131,40.4897612196,0.0,60.7773600496,70.2817506841,0.0,24.8631996314,26.6764408442,34.5298488593,19.7053677745,26.784,10.9,1.7806165086,0.3983227104,0.0,1.46168385,0.83658312,0.0,0.0,0.0792808728,0.0,0.0,0.003352508,0.0062074244,0.0003675833,0.0,0.0,0.00028737,0.0,0.0,0.0,0.0,8.82e-07,1.5956e-06,1.521e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8355990477
2023-07-16,2023-07-16,346.9609482721,0.0,180.7708432878,128.7655607358,40.4588632963,0.0,60.7773600732,76.2243990091,0.0,24.9447496334,26.8421657274,34.5306427036,16.937032594,26.784,11.58,1.7402136031,0.398814007,0.0,1.4857569,0.83656638,0.0,0.0,0.0792808728,0.0,0.0,0.0033714635,0.0060736348,0.0002496727,0.0,0.0,0.00022785,0.0,0.0,0.0,0.0,5.88e-07,1.6203e-06,5.07e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.1271219756
2023-07-17,2023-07-17,343.4594834396,0.0,189.3397061881,128.7646451051,34.0578931479,0.0,60.7773601063,85.0530302455,0.6975,25.0171886597,26.6715947128,34.5678385598,16.997618853,26.784,14.36,1.8342574419,0.3990141258,0.0,1.55119635,0.83672541,0.0,0.0,0.0792808728,0.0,0.0,0.0035459535,0.0106924894,0.0015672994,0.0,0.0,0.00031434,0.0,0.0,0.0,0.0,8.82e-07,1.5933e-06,1.352e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.2644559111
2023-07-18,2023-07-18,339.0463710529,0.0,187.8215628191,128.7612082488,29.3390344877,0.0,60.7773601312,79.6057584322,0.0,25.0928396533,26.588359006,34.5568379228,17.4799717357,26.784,14.7,1.9147090213,0.399890494,0.0,1.5416592,0.83492028,0.0,0.0,0.0792808732,0.0,0.0,0.003650863,0.0181700577,0.0014474793,0.0,0.0,0.00035247,0.0,0.0,0.0,0.0,8.82e-07,1.6181e-06,1.521e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.3473868804
2023-07-19,2023-07-19,329.4035925047,0.0,181.1510524348,128.7563592343,28.4014280718,0.0,60.7773601329,59.712556453,0.0,25.1730112318,26.681250765,34.5579167853,17.6873166382,26.5751578571,11.7,1.9893824976,0.4011594641,0.0,1.45638285,0.82846685,0.0,0.0,0.0792808728,0.0,0.0,0.0039772,0.0134359884,0.0016447177,0.0,0.0,0.00094395,0.0,0.0,0.0,0.0,1.176e-06,1.5952e-06,4.149e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.3516796856
2023-07-20,2023-07-20,327.3936693633,0.0,183.2693758783,128.7547655834,27.3459608623,0.0,60.777360117,64.3122979453,0.0,25.2554752495,26.6905918404,34.727120227,16.9692298341,26.784,11.66,1.9021669422,0.4034893993,0.0,1.4636229,0.83327418,0.0,0.0,0.0792808728,0.0,0.0,0.0040962562,0.0111109751,0.0016360486,0.0,0.0,0.00101091,0.0,0.0,0.0,0.0,8.82e-07,1.7652e-06,4.187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.6395384507
2023-07-21,2023-07-21,328.5439304116,0.0,183.9830541889,128.7531300551,28.3040377603,0.0,60.7773601127,69.2149561671,0.0,25.3392232542,26.6847917862,34.5964104965,17.4359212045,26.7241691735,12.4,1.9786318844,0.4041253816,0.0,1.4837295,0.83150532,0.0,0.0,0.0792808747,0.0,0.0,0.0041271538,0.0157263195,0.00096796,0.0,0.0,0.00100068,0.0,0.0,0.0,0.0,1.176e-06,1.9134e-06,4.501e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.5560832241
2023-07-22,2023-07-22,320.7938909976,0.0,177.8851715379,128.7511675441,29.9119656232,0.0,60.7773604395,71.4739318749,0.0,25.4197315314,26.624089709,34.5274275099,17.3828261526,26.784,10.08,1.7920708615,0.4041597912,0.0,1.4259393,0.83533599,0.0,0.0,0.0792808752,0.0,0.0,0.004002512,0.0087930215,0.0004495558,0.0,0.0,0.00103323,0.0,0.0,0.0,0.0,1.176e-06,1.9638e-06,4.637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.9626316608
2023-07-23,2023-07-23,320.921924448,0.0,177.759553659,128.746190699,25.1425389625,0.0,60.7773601654,76.2551541064,0.0,25.4909021408,26.8349586923,34.5264350481,16.8695671327,26.784,10.12,1.6566758632,0.4041597912,0.0,1.42759005,0.83422557,0.0,0.0,0.0792808752,0.0,0.0,0.0039445181,0.0086466447,0.0007581054,0.001302,0.0,0.00127689,0.0,0.0,0.0,0.0,1.176e-06,1.7785e-06,5.89e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.6464489055
2023-07-24,2023-07-24,334.517180159,0.0,186.2134673439,128.7388408095,27.6501401679,0.0,60.7773600456,84.7199259832,0.0,25.56219225,26.6972701441,34.5310814972,16.984165505,25.7316674122,13.2,1.7439629781,0.4041597912,0.0,1.51585635,0.82284986,0.0,0.0,0.0792808752,0.0,0.0,0.0035991766,0.0129492711,0.0008828538,0.001302,0.0,0.00045663,0.0,0.0,0.0,0.0,8.82e-07,1.8428e-06,1.84e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.9085940124
2023-07-25,2023-07-25,328.0428179086,0.0,176.6266696922,97.5613351514,26.9993954507,0.0,38.1216300146,60.3479205951,0.0,25.638696317,26.7561286047,21.4038589392,16.9790569663,24.552,8.5,1.821287589,0.4041597912,0.0,1.43030565,0.80684259,0.0,0.0,0.0792808752,0.0,0.0,0.0037386933,0.0091218992,0.0010817776,0.002604,0.0,0.00055428,0.0,0.0,0.0,0.0,8.82e-07,1.8736e-06,2.535e-07,0.0,2.1598e-06,0.0,0.0,0.0,0.0,0.0,856.0884919542
2023-07-26,2023-07-26,250.1076538739,0.0,164.587915599,26.3498174459,25.2796067478,0.0,12.65544,55.9266425042,0.0,25.7150774456,26.6168329083,8.3542268915,18.0600916064,24.552,6.68,1.8972826604,0.4041597912,0.0,1.3967559,0.8043567,0.0,0.0,0.0792808752,0.0,0.0,0.003629276,0.0117240305,6.48751e-05,0.022134,0.0,0.00061752,0.0,0.0,0.0,0.0,8.82e-07,1.9299e-06,1.343e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.5053135972
2023-07-27,2023-07-27,202.9022419879,0.0,162.5926226044,26.3498532282,22.8823950857,0.0,12.65544,58.4209644623,0.0,25.8029370903,26.7195487906,8.3181518081,16.7795115196,24.552,5.96,1.9813771445,0.4041597912,0.0,1.3682049,0.78998541,0.0,0.0,0.0792808752,0.0,0.0,0.003689945,0.0078244179,8.23577e-05,0.022134,0.0,0.0004836,0.0,0.0,0.0,0.0,8.82e-07,2.0317e-06,2.028e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.5928921351
2023-07-28,2023-07-28,217.5295245342,0.0,171.4823205604,26.3498953312,13.5713568441,0.0,12.65544,67.342417399,0.0,25.8894033061,26.7526172046,8.3168509302,16.8750354177,26.2697959478,9.06,1.775085453,0.4043103355,0.0,1.46471565,0.82107024,0.0,0.0,0.0792808772,0.0,0.0,0.0037264174,0.0077325679,0.0001572368,0.022134,0.0,0.00057102,0.0,0.0,0.0,0.0,8.82e-07,1.9992e-06,2.674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.6734444217
2023-07-29,2023-07-29,200.873058219,0.0,160.7714492709,26.3499322211,0.0020636977,0.0,12.65544,65.7906323261,0.0,25.9766008768,26.6097803273,8.2177687947,19.9278537779,25.1501846025,5.76,1.5902249825,0.404405964,0.0,1.36083,0.80717787,0.0,0.0,0.0792808776,0.0,0.0,0.0038313598,0.0054589178,1.14606e-05,0.022134,0.0,0.00082026,0.0,0.0,0.0,0.0,1.176e-06,2.1153e-06,3.699e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.3589434675
2023-07-30,2023-07-30,200.8780260199,0.0,160.6455366985,26.3499464433,0.0013316632,0.0,12.65544,68.4053627778,0.0,26.060284814,26.8705874356,8.2177662151,16.8340383322,24.552,5.76,1.6698216838,0.404405964,0.0,1.363248,0.80049255,0.0,0.0,0.0792808776,0.0,0.0,0.0037659095,0.0053345352,0.0,0.033201,0.0,0.00089373,0.0,0.0,0.0,0.0,1.176e-06,2.0934e-06,3.887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.5907683078
2023-07-31,2023-07-31,205.1677039387,0.0,169.1378577978,26.3499646804,6.116320951,0.0,12.65544,64.9703885944,0.0,26.1436498599,26.7052264282,8.3340256811,16.8258310446,25.3789608044,8.46,1.657095493,0.404405964,0.0,1.4389872,0.80441051,0.0,0.0,0.0792808776,0.0,0.0,0.003520674,0.0081502827,0.0001210487,0.022134,0.0,0.00044547,0.0,0.0,0.0,0.0,8.82e-07,2.0267e-06,2.028e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.663924412
2023-08-01,2023-08-01,207.0295276568,3546.6,161.3726293477,22.6001716794,17.6455922676,0.0,12.65544,47.8391608429,1488.0,26.2375446848,26.7280284292,8.2191095471,16.8389519402,24.6330627004,6.58,1.8130008362,0.4044192112,0.0,1.38183405,0.79081683,0.0,0.0,1.2575e-06,0.0,0.0,0.003282942,0.0079450521,0.0,0.0,0.0,0.00018507,0.0,0.0,0.0,0.0,6.022e-07,1.9681e-06,8.45e-08,0.0,2.4186e-06,0.0,0.0,0.0,0.0,0.0,5617.3807094185
2023-08-02,2023-08-02,246.3557577601,0.0,159.15318084,20.7252153277,11.0252181095,0.0,12.65544,60.0533459009,0.0,26.3306657936,26.6410262185,8.2793224398,16.8290710187,26.3546226168,6.5,1.8913487339,0.4052399321,0.0,1.3842567,0.8352436,0.0,0.0,0.0,0.0,0.0,0.003572344,0.0119305593,0.0,0.0,0.0,0.0002232,0.0,0.0,0.0,0.0,6.022e-07,1.9702e-06,6.76e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.4346837349
2023-08-03,2023-08-03,216.6514242626,0.0,153.5895393151,20.7251405111,8.4421492393,0.0,12.65544,54.3329722017,0.0,26.4230414135,26.7299474387,8.2420156366,19.1002397956,26.784,6.98,1.7808879594,0.4064304504,0.0,1.39634205,0.84088809,0.0,0.0,0.07928064,0.0,0.0,0.003538127,0.0088052468,0.0001128839,0.0,0.0,0.00015345,0.0,0.0,0.0,0.0,9.033e-07,1.7473e-06,1.014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.1723514637
2023-08-04,2023-08-04,211.8706086878,0.0,152.2281427558,20.7252252369,7.8832136003,0.0,12.65544,47.3926487775,0.0,26.512782397,26.6323485226,8.2666340431,19.0741132748,26.784,6.66,1.712856158,0.4071100326,0.0,1.38295935,0.85085453,0.0,0.0,0.0792808776,0.0,0.0,0.003537762,0.0083324041,1.81943e-05,0.0,0.0,0.0001581,0.0,0.0,0.0,0.0,9.033e-07,1.9119e-06,1.183e-07,0.0,2.3831e-06,0.0,0.0,0.0,0.0,0.0,571.130270021
2023-08-05,2023-08-05,205.6377945546,0.0,148.0870549394,20.7252581056,0.9164222688,0.0,12.65544,42.9406100279,0.0,26.5992985751,26.7138465439,8.2520685101,19.1386299664,26.784,5.28,1.7896850334,0.4076996472,0.0,1.3541805,0.87017664,0.0,0.0,0.0792808776,0.0,0.0,0.003485331,0.0052989639,0.0,0.0,0.0,0.00027714,0.0,0.0,0.0,0.0,9.033e-07,1.9824e-06,1.521e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.2405106627
2023-08-06,2023-08-06,204.0836678066,0.0,155.0698890393,20.7252539335,0.9120210047,0.0,12.65544,54.826937146,0.0,26.6941588827,26.885200588,8.2537631929,16.8812456176,26.784,5.28,1.6959395813,0.4076996472,0.0,1.352367,0.87069558,0.0,0.0,0.0792808776,0.0,0.0,0.003487914,0.0053308653,0.0,0.0,0.0,0.0002232,0.0,0.0,0.0,0.0,9.033e-07,2.0036e-06,8.45e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.4666048681
2023-08-07,2023-08-07,221.6538208761,0.0,165.8503356115,20.7252630602,2.8800587987,0.0,12.65544,78.1335284255,0.0,26.7879982635,26.6294825414,8.2554502979,17.0397864367,26.784,7.48,1.6984140454,0.4081225734,0.0,1.41326805,0.87188412,0.0,0.0,0.0792808776,0.0,0.0,0.003530294,0.0083659726,8.26821e-05,0.0,0.0,0.00010044,0.0,0.0,0.0,0.0,6.022e-07,1.9553e-06,5.07e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.3582159748
2023-08-08,2023-08-08,204.9461914733,0.0,159.571367393,20.7253130697,0.9087918376,0.0,12.65544,55.8499759545,0.0,26.8841437452,26.7430704239,8.2575948674,18.3971747541,26.784,6.48,1.7865790523,0.4085237082,0.0,1.38254085,0.86732526,0.0,0.0,0.0792808776,0.0,0.0,0.003516538,0.0082059002,3.8307e-05,0.0,0.0,0.0001674,0.0,0.0,0.0,0.0,9.033e-07,1.974e-06,8.35e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.7392443728
2023-08-09,2023-08-09,238.3559263802,0.0,159.1288895531,20.7253378091,1.2608771745,0.0,12.65544,54.217464925,0.0,26.9821521239,26.7043893223,8.2540768093,16.8708769279,26.784,6.48,1.7882849026,0.4086303024,0.0,1.328673,0.88036357,0.0,0.0,0.0792808785,0.0,0.0,0.0035080204,0.011167492,0.0009501216,0.0,0.0,0.00019995,0.0,0.0,0.0,0.0,1.1746e-06,1.0033e-06,5.35e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.9204919757
2023-08-10,2023-08-10,272.7798006883,0.0,159.3212053262,20.7252638792,1.6436733916,0.0,12.65544,56.2440386087,0.0,27.0697983134,26.73438668,8.252381598,16.8615911056,26.784,6.5,1.7514889056,0.40880955,0.0,1.2980853,0.90216312,0.0,0.0,0.07928088,0.0,0.0,0.003299695,0.0085200443,7.53995e-05,0.0,0.0,0.00012741,0.0,0.0,0.0,0.0,8.82e-07,3.744e-07,4.69e-07,0.0,4.7756e-06,0.0,0.0,0.0,0.0,0.0,640.0234363964
2023-08-11,2023-08-11,209.5707035698,0.0,159.3640596092,20.7252166865,1.6328944225,0.0,12.65544,58.553008816,0.0,27.1572808548,26.6370265172,8.2664884237,17.0049807367,26.784,6.46,1.8386455446,0.4088976744,0.0,1.38299655,0.90178647,0.0,0.0,0.07928088,0.0,0.0,0.0032345785,0.0077438736,0.0001015656,0.0,0.0,0.00013206,0.0,0.0,0.0,0.0,8.82e-07,1.938e-07,9.258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.4339208347
2023-08-12,2023-08-12,200.5922278603,0.0,158.1435864314,20.725081268,1.621852276,0.0,12.65544,47.2026405349,0.0,27.2546780032,26.7473879884,8.2558325829,21.2507832422,26.784,5.28,1.7943787217,0.4088976744,0.0,1.3513905,0.88990944,0.0,0.0,0.07928088,0.0,0.0,0.003138597,0.0046641225,0.0,0.0,0.0,8.556e-05,0.0,0.0,0.0,0.0,8.82e-07,1.938e-07,4.66e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0452572247
2023-08-13,2023-08-13,201.8359430646,0.0,157.256752766,20.7250444898,1.6121747834,0.0,12.65544,50.4251136743,0.0,27.3513172464,26.8962895281,8.2505420543,16.6860239455,26.784,5.28,1.7599101552,0.4088976744,0.0,1.3503303,0.88890504,0.0,0.0,0.07928088,0.0,0.0,0.0030433485,0.0045216325,0.0,0.0,0.0,0.00010137,0.0,0.0,0.0,0.0,8.82e-07,1.938e-07,6.876e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.2536337164
2023-08-14,2023-08-14,213.0231689077,0.0,160.7393081835,20.7250397665,1.6052631577,0.0,12.65544,55.0065827013,0.0,27.4378128057,26.7314292482,8.2512293285,17.9086730307,26.784,6.46,1.8493030909,0.4090326656,0.0,1.38023445,0.8873817,0.0,0.0,0.07928088,0.0,0.0,0.0032163285,0.0075920579,0.000402519,0.0,0.0,7.719e-05,0.0,0.0,0.0,0.0,5.88e-07,1.938e-07,6.876e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.9444694811
2023-08-15,2023-08-15,209.5239930125,0.0,160.1957659899,20.7250550519,1.5478844749,0.0,12.65544,58.4655561813,0.0,27.5148636415,26.6237527771,8.2505943702,17.0581464693,26.784,6.44,1.9300618485,0.409142028,0.0,1.37848605,0.88653075,0.0,0.0,0.07928088,0.0,0.0,0.0031653535,0.0078521037,0.0,0.0,0.0,5.58e-05,0.0,0.0,0.0,0.0,5.88e-07,1.938e-07,4.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.4796280211
2023-08-16,2023-08-16,209.6202758923,0.0,160.481113263,20.7250611337,1.5046789454,0.0,12.65544,60.7789664685,0.0,27.5915916804,26.718448384,8.2490960327,16.9107233437,26.784,6.5,2.0157572464,0.409142028,0.0,1.3796439,0.88660887,0.0,0.0,0.07928088,0.0,0.0,0.003167963,0.0076355298,6.65558e-05,0.0,0.0,5.859e-05,0.0,0.0,0.0,0.0,2.941e-07,1.894e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3007574194
2023-08-17,2023-08-17,238.0925117957,0.0,161.2363902377,20.7250640009,2.0985717682,0.0,12.65544,62.8229436444,0.0,27.6784085235,26.7370994139,8.2462834039,17.4573354228,28.2489275779,6.5,2.1025338606,0.409142028,0.0,1.3794579,0.98103317,0.0,0.0,0.07928088,0.0,0.0,0.003208511,0.0102851552,0.0003388014,0.0,0.0,5.58e-05,0.0,0.0,0.0,0.0,5.88e-07,1.939e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.4643129062
2023-08-18,2023-08-18,276.844650727,0.0,162.0802689185,20.725101141,2.4211972778,0.0,12.65544,65.536920445,0.0,27.7705707368,26.6482290706,8.2501098893,17.5986464947,29.016,6.46,1.9244639698,0.409457731,0.0,1.3806297,1.01946519,0.0,0.0,0.07928088,0.0,0.0,0.003128159,0.008140706,2.23299e-05,0.002604,0.0,7.905e-05,0.0,0.0,0.0,0.0,5.88e-07,1.85e-07,4.6e-07,0.0,2.1706e-06,0.0,0.0,0.0,0.0,0.0,660.83440982
2023-08-19,2023-08-19,228.987733646,0.0,167.2119860117,20.7251130008,2.395463527,0.0,12.65544,69.2776614288,0.0,27.8588813681,26.7423233186,8.2572548781,18.388712177,29.016,8.58,1.7640271505,0.4095989976,0.0,1.44525075,1.01522439,0.0,0.0,0.07928088,0.0,0.0,0.003001318,0.0073560896,0.0001918999,0.001302,0.0,0.0001116,0.0,0.0,0.0,0.0,1.176e-06,1.828e-07,9.168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.8219167073
2023-08-20,2023-08-20,199.9491486687,0.0,160.5477650674,20.7251139,3.0936364179,0.0,12.65544,48.6403980242,0.0,27.9446449141,26.9016197445,8.250795225,20.1286586384,29.016,5.8,1.8447228466,0.4096962862,0.0,1.35372015,1.01634876,0.0,0.0,0.07928088,0.0,0.0,0.003032566,0.0046162536,1.1462e-05,0.001302,0.0,0.00012276,0.0,0.0,0.0,0.0,1.176e-06,1.895e-07,6.876e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.3660766177
2023-08-21,2023-08-21,216.3906747036,0.0,163.201118144,20.7251035514,3.0727243137,0.0,12.65544,53.9388237559,0.0,28.029650814,26.7368298729,8.2513363837,17.5195432815,29.016,7.32,1.9329443079,0.4099603154,0.0,1.35120225,1.01177874,0.0,0.0,0.07928088,0.0,0.0,0.003048956,0.0073397734,0.0003314382,0.001302,0.0,0.00013578,0.0,0.0,0.0,0.0,8.82e-07,1.606e-07,9.288e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.654571233
2023-08-22,2023-08-22,216.9537931505,0.0,169.4346184105,20.7251120289,3.1314675618,0.0,12.65544,63.265305756,0.0,28.1154782044,26.7524621035,8.2624794076,18.1013828971,29.016,7.36,1.9442344814,0.4104592571,0.0,1.3481937,1.01886255,0.0,0.0,0.07928088,0.0,0.0,0.003151278,0.0107648021,0.0008393853,0.001302,0.0,0.00013392,0.0,0.0,0.0,0.0,8.82e-07,1.762e-07,7.116e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.590763544
2023-08-23,2023-08-23,208.2629917281,0.0,165.1118051539,20.7250140619,3.1171846558,0.0,12.65544,69.849708492,0.0,28.205963445,26.7507704942,8.2692267249,17.9303331551,29.016,7.02,2.0184326019,0.4115649365,0.0,1.3919292,1.01881791,0.0,0.0,0.07928088,0.0,0.0,0.0031795445,0.0104661636,0.0002407095,0.001302,0.0,0.00012834,0.0,0.0,0.0,0.0,1.176e-06,1.784e-07,9.348e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.8497824861
2023-08-24,2023-08-24,206.1292860851,0.0,167.1234548526,20.7250842987,3.1431219162,0.0,12.65544,64.3303909476,0.0,28.2959652035,26.8330621629,8.2870390726,17.0978030119,29.016,6.5,1.9190039812,0.4122832759,0.0,1.383894,1.0194624,0.0,0.0,0.07928088,0.0,0.0,0.003205207,0.0075746181,0.0006156226,0.001302,0.0,0.00013857,0.0,0.0,0.0,0.0,8.82e-07,1.806e-07,7.086e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.9634098771
2023-08-25,2023-08-25,235.4395764141,0.0,161.4450493427,20.7250740993,3.755706791,0.0,12.65544,64.5768898961,0.0,28.3784197378,26.6144645059,8.2820371251,18.5273920643,29.016,6.54,1.7235712726,0.4130754862,0.0,1.3830198,1.01230884,0.0,0.0,0.07928088,0.0,0.0,0.0031780565,0.0105730355,0.0002272665,0.001302,0.0,0.00011904,0.0,0.0,0.0,0.0,8.82e-07,1.828e-07,7.056e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.582707424
2023-08-26,2023-08-26,265.7025604915,0.0,159.1525002854,20.7250707067,3.1742941509,0.0,12.65544,63.6268932531,0.0,28.4640634937,26.7342917862,8.2803753392,17.5616237768,29.016,5.28,1.8033259076,0.4136157216,0.0,1.3535109,1.01074365,0.0,0.0,0.07928088,0.0,0.0,0.003094351,0.005396267,1.08658e-05,0.001302,0.0,0.00010323,0.0,0.0,0.0,0.0,8.82e-07,1.85e-07,7.056e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0434988291
2023-08-27,2023-08-27,196.6295484198,0.0,159.8837591205,20.7250684678,3.1856420344,0.0,12.65544,64.7889991556,0.0,28.5453490455,26.9180921972,8.2889914929,16.6725542419,29.016,5.28,3.8983853117,0.4136157216,0.0,1.3524507,1.01088036,0.0,0.0,0.07928088,0.0,0.0,0.0030482175,0.0045324416,0.0,0.0,0.3607377,0.00017421,0.0,0.0,0.0,0.0,8.82e-07,1.828e-07,7.026e-07,0.0,1.1857e-06,0.0,0.0,0.0,0.0,0.0,579.7125526711
2023-08-28,2023-08-28,205.5650931911,0.0,161.2805825026,20.7250662139,9.3527394974,0.0,12.65544,49.3858122793,0.0,28.6226017463,26.6985614421,8.2923513975,17.7278030309,27.9635799671,6.48,1.6858276544,0.4136157216,0.0,1.38309885,1.02304564,0.0,0.0,0.07928088,0.0,0.0,0.0031802665,0.0076679448,0.000107584,0.001302,0.0,0.00013545,0.0,0.0,0.0,0.0,1.176e-06,1.784e-07,9.258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.3468955397
2023-08-29,2023-08-29,206.468316857,0.0,164.2713391465,20.725079404,11.2266259923,0.0,12.65544,51.8481525683,0.0,28.7021603135,26.7051323794,8.2911892359,16.7044197717,28.460602631,6.46,1.7573614789,0.414019794,0.0,1.38222,1.08335254,0.0,0.0,0.0792808841,0.0,0.0,0.0032178385,0.0077149763,6.42809e-05,0.001302,0.0,0.0001215,0.0,0.0,0.0,0.0,8.82e-07,1.784e-07,6.996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.2471153523
