,Service,S3($),Tax($),Relational Database Service($),EC2-Other($),CloudWatch($),Support (Business)($),EC2-Instances($),Glue($),Redshift($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),VPC($),OpenSearch Service($),ElastiCache($),Elastic Load Balancing($),DMS($),CloudTrail($),Managed Streaming for Apache Kafka($),Elastic File System($),QuickSight($),Rekognition($),Elastic Container Service for Kubernetes($),SNS($),Glacier($),Hardened Red Hat Enterprise 7 (RHEL 7)($),SageMaker($),DynamoDB($),Lambda($),Backup($),Kinesis($),Route 53($),AppFlow($),SQS($),Step Functions($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),Managed Workflows for Apache Airflow($),CloudFront($),Secrets Manager($),Athena($),CIS  Linux 2 Benchmark - Level 2($),Transfer Family($),Config($),Cognito($),CloudWatch Events($),Kinesis Firehose($),Cost Explorer($),RHEL 8 with Support by Supported Images($),X-Ray($),Direct Connect($),Service Catalog($),SES($),Systems Manager($),Textract($),Red Hat Enterprise Linux (RHEL) 8.4 with support by ProComputers($),Simple Workflow Service($),CloudShell($),Elastic Container Service($),CodeArtifact($),IoT($),CodeCommit($),Migration Hub Refactor Spaces($),Location Service($),Refund($),Total costs($)
38,2023-05-08,606.4980964615,,357.0822235764,501.5264237673,227.866001615,,495.655786284,577.3777662726,44.6035727779,223.7025079942,205.3931254885,81.9840752118,62.1327214813,70.5981600966,45.2342038326,100.4594488172,7.45961091,35.2300566301,23.4333229845,33.4297200096,24.5461875,20.088,6.6093819692,30.5301478864,20.9,42.432,19.822383869,14.1199768788,2.976461938,30.2468041318,5.646118908,0.8566208743,1.5759556351,1.95345e-05,1.4661022477,1.39176768,1.4161123297,,1.0010942758,1.07166075,2.9876064,2.4,,,0.0,4.557e-05,0.4893884469,,,,,0.0,,,,,,,-1.045e-07,,,,,,,3932.2406609318
39,2023-05-09,636.7143672562,,356.9434594419,494.1472433219,228.6247590085,,567.8033207041,682.402463328,47.0673035921,228.0897170932,204.7829962086,79.3673157856,62.1329077545,70.5981600966,44.2052560496,100.4594487002,7.270735815,35.0396993407,22.8461817984,33.1507200096,22.866375,20.088,6.6263455785,75.7848095299,20.64,42.432,19.7276148174,14.0293302266,2.9816334573,30.4213451589,5.649640632,0.361524436,1.6041036643,1.91106e-05,1.4744893224,1.38504378,1.4304104131,,0.7214973136,1.0416264,1.3079613,2.4,,,0.0,6.324e-05,0.7592590811,,,,,0.0,,,,,,,-1.06e-07,,,,,,,4175.3791476604
40,2023-05-10,607.2379887324,,357.2049400926,492.4601012742,222.0182073312,,572.9684350109,657.537342279,45.9061075906,229.624840157,204.9371314681,85.5617569051,62.1330347655,70.5981600966,43.9110453289,100.4594486938,6.796633905,35.5735008754,22.9685941923,34.5457200096,19.5497625,20.088,6.6890094898,29.6792276954,20.64,42.4296962169,19.6874870527,14.0018771685,2.986303235,34.2213306994,5.650559844,0.6442713493,1.5864027696,1.6991e-06,1.4812406204,1.36114464,1.4208976733,,0.7052562601,1.0380169,0.96888795,2.4,,,0.0,5.58e-06,0.4182068384,,,,,0.0,,,,,,,8.265e-07,,,,,,,4080.0905757166
41,2023-05-11,607.5506310932,,357.7347882736,499.9103574462,279.1106722651,,582.5024884008,661.1881688139,45.9059633377,222.5128469702,205.3640717162,85.6666834379,62.1330530739,70.5981600988,44.8093691461,66.7739461265,6.736989285,35.5198750975,22.936424216,32.7787200096,25.0693125,20.088,6.7223631471,70.2835055885,20.64,42.432,19.608532707,14.2004073624,2.9911988679,35.2719982627,5.65253442,0.3373401275,1.6029553554,1.44646e-05,1.4840669383,1.39603917,1.3379997657,,0.6967285724,1.0071792,0.4712961,2.4,,,0.0,3.906e-05,0.9809277122,,,,,0.0,,,,,5.88e-07,,-6.06e-08,,,,,,,4164.4076486573
42,2023-05-12,619.7828619604,,357.1215092839,505.2880274858,237.8282793294,,648.5712465642,625.8322088421,46.9176825932,217.1131221998,204.8191452107,85.4207837804,62.1330069276,74.5274100991,43.8455665719,52.9034450402,6.98428326,35.4735604841,23.3572753554,34.2667200096,22.88265,20.088,6.7176182287,63.4998940407,20.64,42.432,19.529396275,14.2612724454,3.0100032055,35.6721551198,5.653514268,0.2196703246,1.6060140574,1.69883e-05,1.4932132566,1.39987542,1.3291684601,,0.6565322153,1.07156775,3.68104695,2.4,,,0.0,6.138e-05,0.5591280343,,,,,0.0,,,,,2.941e-07,,1.18e-08,,,0.0,,,,4150.9889337234
43,2023-05-13,598.0088405475,,357.0964460124,496.9204857207,248.9230943326,,582.8167325915,645.8049375555,48.4411629713,209.7862132338,204.7071972119,89.0916224245,62.1329392078,77.8521600984,37.9103978026,52.9034472056,6.22821744,35.5688867485,23.5733353501,31.1977200096,23.0674875,20.088,6.7623968921,15.074005828,20.64,42.432,19.4852507314,14.6408748693,3.1574196317,29.5813109953,5.82671412,0.2084163884,1.5553613592,2.5464e-05,1.4975942013,1.40750328,1.2395061545,,0.5537811398,1.0514751,0.12939555,2.4,,,0.0,1.86e-06,,,,,,,,,,,5.88e-07,,3.1107e-06,,,,,,,4019.762361228
44,2023-05-14,608.822229398,,356.9488641319,489.8004555077,214.0528897183,,532.6779426443,586.8322170921,48.7069155961,192.732971542,204.7079368774,76.6539613438,62.1329408868,76.6431600968,35.4728301017,52.9034472672,5.943822975,34.9753689607,23.4953135143,30.6397200096,19.8520125,20.088,6.7556607915,15.0740058212,20.64,42.432,19.6427926688,14.2994783115,3.1614597124,24.4576796358,5.660516052,0.1644018357,1.5214177945,1.23147e-05,1.4978268288,1.37568333,1.1515041877,,0.3725600276,1.0416636,0.3305685,2.4,,,,,,,,,,0.0,,,,,2.941e-07,,4.7e-09,,,,,,,3836.0622318747
45,2023-05-15,686.6251161296,,356.9376435815,495.1949997518,261.0099595021,,491.8934411391,581.0318302677,49.4803469813,218.2758635012,207.9030909,82.3013420057,62.1329393802,70.5981600984,45.3735632744,52.9034445779,8.97158352,34.3018601265,23.5814580736,35.4637200036,23.65280718,20.088,27.5412287539,15.0740059195,20.7,42.4144236611,20.1060898663,14.5340399928,3.1652116346,30.9081107128,5.710554144,0.215897785,4.8359872143,2.46e-05,1.5001272331,1.37160993,1.3143107987,,0.5276178034,1.0032267,8.66211765,2.4,,,0.0,,,,,,,0.0,,,,,,,2.3e-07,,,,,,,4009.7057546241
46,2023-05-16,621.0342727162,,356.9402402833,493.554833705,247.5628094575,,445.3977244154,629.835103059,50.407514158,157.7330482705,207.5583283984,85.8810008597,62.1329291177,70.5981600984,44.2518750232,52.9034445833,5.274524295,35.0845280088,23.6669688978,33.4057199976,21.1947,20.088,0.0289852781,15.0740056303,20.62,42.408,20.0938943116,14.2215973134,3.1692653173,31.4431390089,5.696358624,4.8041504766,0.4238892683,3.8229e-06,1.5044718119,1.35851088,1.2796081254,,0.3455252941,1.00710945,1.04237655,2.4,,,0.0,2.232e-05,,,,,,,,,,,,,3.4e-09,,,,,,,3831.426638831
47,2023-05-17,636.8910742664,,357.1346995621,498.4186946457,255.9992072055,,484.645675446,587.457703221,49.356398476,126.8229368734,206.2085335456,80.1537113943,62.1329309728,72.4116600972,42.850970485,52.9034445664,7.42348041,35.0904761905,23.6669924943,31.5457199976,23.410425,20.088,13.7185745279,15.0740058112,20.64,42.4259761726,20.1530967207,14.8268556553,3.180199594,36.9137195412,5.6848956754,0.7168250748,2.8370462158,2.54795e-05,1.5130232396,1.39552023,1.304928251,,0.3774105319,0.94524585,0.410967,2.4,,,0.0,6.51e-06,,,,,,,,,,,,0.0,2.5e-09,,,,,,,3839.1310569332
48,2023-05-18,620.3762376781,,357.3902144307,486.8949638007,272.0174928923,,430.3622170417,619.7025765171,46.2627635308,127.8161138229,207.417070393,86.0124772353,62.1329261703,70.5981600984,42.9745719785,52.9034445838,6.660242895,35.0973020109,24.1190654103,30.5227199976,24.070725,20.088,6.8805148142,15.0740058228,20.74,42.432,20.2224505728,14.3004575592,3.1969669371,36.1772185652,5.692945896,0.9554232755,1.6302542855,2.50515e-05,1.5179305126,1.38847548,1.2808548774,,0.4600036179,0.9234721,0.55973445,2.4,,,,,,,,,,0.0,,,,,2.941e-07,,1.8194e-06,,,,,,,3799.2520214186
49,2023-05-19,625.1019606894,,357.8530974569,482.7643455446,295.6688839116,,454.7269393082,660.7674403944,45.7091937123,128.0717415204,210.4854719606,83.8688416794,62.1328796077,74.225160096,43.0902751412,52.9034445835,7.00337709,35.0682437553,24.0529287729,31.9177199976,24.1881375,20.088,6.4168367128,15.0740057341,20.64,42.432,20.2153439364,14.4023094279,3.217699121,33.6725064681,5.67983364,4.6302513475,1.5565274826,3.18499e-05,1.519070292,1.40569536,1.2907929147,,0.6808855619,0.9030099,0.2573217,2.4,,,0.0,9.3e-07,,,,,,0.0,,,,,2.941e-07,,2e-09,,,,,,,3896.082205397
50,2023-05-20,617.4472903688,,360.9712861497,477.6413206519,139.9538301138,,348.1368267605,553.9568354625,45.1903913246,127.0824033241,211.3668017246,73.5389039838,62.1328844099,70.5981600984,40.8991972161,52.9034445839,7.313802255,35.3450988661,24.1390358632,31.0807199976,22.847775,20.088,13.8463911867,15.0740057209,20.64,42.432,20.1607426941,14.1713202871,3.2406796292,28.5162456147,5.693126688,0.2154706723,2.7930404283,1.78357e-05,1.5196142728,1.3701117,1.2555291156,,0.5444766591,0.9843012,0.14388495,2.4,,,0.0,9.3e-07,,,,,,0.0,,,,,2.941e-07,,2.1e-09,,,,,,,3497.6349680352
51,2023-05-21,606.7160141008,,367.8591435752,472.3991585383,124.2262993845,,342.5507999629,485.4043499625,45.2288500607,125.8088184977,211.3334882665,62.7902877435,62.1328915561,70.5981600984,34.5032419658,52.9034445832,5.94420288,33.8168398749,24.0660669246,30.2437199976,18.8592375,20.088,6.9078135989,15.0740058168,20.64,42.432,20.1743213621,13.9280518701,3.2444925302,24.8474557442,5.666635824,0.1705508629,1.525850564,1.69901e-05,1.5197154216,1.32383397,1.1548945702,,0.4183691985,1.05480915,0.12269025,2.4,,,0.0,1.86e-06,,,,,,0.037107,,,,,5.88e-07,,-6e-10,,,,,,,3360.1156326442
52,2023-05-22,632.3757488956,,368.8749911574,493.9078688622,155.0200834646,,523.0363237137,562.8845665344,45.5303951488,129.6207120104,209.7611940502,75.6179332102,62.1329017283,75.736410093,41.8559415839,52.9034445778,9.465519075,34.1620047493,24.078261399,32.1967199976,23.1953625,20.088,20.2410938674,15.0740057209,20.64,42.432,20.322340604,14.7034421079,3.2487735469,31.0854206475,5.668755852,4.3862029229,3.8663181882,2.33114e-05,1.5208716204,1.41890322,1.3148138118,,0.5766744125,1.06812675,0.3524235,2.4,,,0.0,2.79e-06,,,,,,,,,,,2.941e-07,,4e-10,,,,,,,3762.7645759197
53,2023-05-23,633.5978746901,,368.9332884607,484.3904027964,168.3679009964,,445.6773344303,628.7432242086,44.7551567625,133.0275732081,210.5558656743,78.0599331699,62.1329051994,70.9004100958,42.3187715965,52.9034445728,10.01135886,34.9300161905,24.0779413805,30.8017199976,24.8786625,20.088,19.9390076761,15.0740056226,20.62,42.432,20.8536247863,15.2473375859,3.2517507622,33.2495509888,5.675300448,2.5088758754,3.7779257211,1.44393e-05,1.5263512333,1.38009432,1.2976187597,,0.5972584273,1.05257715,0.3676011,2.4,,,0.0,3.72e-06,,,,,,0.055335,,,0.0558,,5.354e-07,,2.8e-09,,,,,,,3760.5138189446
54,2023-05-24,651.7729901662,,368.9476501115,482.3484813157,156.2417365675,,437.4138519882,493.9091669196,44.8973160833,137.7456895849,210.8065258611,77.7096203098,62.1329249269,70.598160094,42.0375495782,52.9034445839,14.08483605,34.2301225054,24.0352996047,30.8017199976,22.2630375,20.088,39.8748566408,15.074005702,20.64,42.432,21.4432422604,15.0928848261,3.255651488,32.3632879856,5.671823364,0.8057968524,7.2609331072,2.84537e-05,1.5356071686,1.38176553,1.2836574437,,0.5205251219,1.0393572,0.39384105,2.4,,,0.0,9.3e-07,,,,,,0.011067,,,,,2.941e-07,,1.1e-09,,,,,,,3647.4484561681
55,2023-05-25,639.3819147365,,368.4938067142,485.2985773459,155.4282394428,,445.9861667549,497.2181797014,45.0879834255,138.8194809156,209.8981237413,83.4726823659,62.1329548374,70.5981600916,42.2355432195,52.9034445762,13.710556155,34.5553429022,24.1048480154,31.0807199976,24.851925,20.088,33.589642298,15.0740057398,20.64,42.4221301275,21.63420925,14.7540829207,3.2615071211,36.295098234,5.674568352,0.6552907125,6.2272727009,8.4922e-06,1.5367387852,1.37049114,1.2615770627,,0.3174208721,1.03059415,0.5142993,2.4,,,0.0,9.3e-07,,,,,,0.011067,,,,,2.941e-07,,1.5e-09,,,,,,,3654.0166554232
56,2023-05-26,647.0614633159,,369.2394573592,483.868267444,150.8773474758,,444.4585336592,498.7617341535,45.6228931662,143.5823138287,210.8087003439,90.6036788202,62.132954608,70.5981600912,42.6936362853,52.9034445771,12.94184652,34.9000374733,25.4334770584,31.6387199976,25.1274375,20.088,20.2000794787,15.0740057203,20.64,42.408,22.5672400917,14.5749761351,3.4556208567,35.5204775738,5.739026652,1.1498095726,3.894982608,7.2204e-06,1.5386891348,1.36917984,1.2597864671,,0.4344705862,1.0741529,0.5758374,2.4,,,0.0,1.86e-05,,,,,,0.022134,,,,,5.88e-07,,-1.6e-09,,,,,,,3657.2405991013
57,2023-05-27,643.21850113,,384.7250054979,479.1893888062,147.7925098628,,370.6812541962,555.2025475194,45.1639487796,147.5226792753,210.9713241088,76.1481647056,62.1329409445,70.5981600892,37.1450590422,52.9034465291,12.163001745,34.5998434675,25.4581100531,30.5227199976,22.7629125,20.088,7.0522455296,15.0740055223,20.64,42.408,22.1038308778,14.9377215394,3.4637626154,29.2881999156,5.855000628,0.6196903149,1.5474093152,4.6716e-06,1.5422071466,1.36777647,1.1596584779,,0.3599122494,1.09162785,0.097929,2.4,,,0.0,2.139e-05,,,,,,0.022134,,,,,5.88e-07,,3.6831e-06,,,,,,,3600.0206600348
58,2023-05-28,644.4977728128,,392.5379559001,477.7851908983,134.1920223333,,365.3216016364,480.7874613756,45.8662544407,147.093668684,210.708292544,74.738826287,62.1329404973,70.5981600888,36.272182411,52.9034469724,11.582484585,34.8057177001,25.3186738933,30.2437199976,21.2191125,20.088,7.0763484067,15.074005828,20.64,42.408,22.2758842327,13.9516017671,3.4664223886,26.3420171734,5.681453328,4.4844783478,1.4481216091,1.69841e-05,1.5434953944,1.35246495,1.1352369336,,0.2924988675,1.0559391,0.09318135,2.4,,,0.0,2.976e-05,,,,,,0.022134,,,,,1.176e-06,,-6e-10,,,,,,,3509.4368171541
59,2023-05-29,717.4108598041,,393.5400459631,483.0963249312,152.8217950247,,446.7270848708,590.3601679908,45.3515678553,159.5215549383,210.5846896445,88.2681361129,62.1329871844,70.5981600888,45.9383017218,52.9034445834,18.20657373,34.1115746214,25.5175267531,31.7317199976,24.8321625,20.088,27.1611164845,15.0740061262,20.64,42.408,24.3427363724,14.8961708007,3.4678519791,32.5518391146,5.600350632,4.6487617268,5.0060990442,1.40439e-05,1.5439005197,1.42876308,1.3005507994,,0.4236290266,1.09123725,0.39763545,2.4,,,0.0,2.511e-05,,,,,,0.022134,,,,,5.88e-07,0.0,6e-10,,,,,,,3878.1475004649
60,2023-05-30,751.5792693767,,394.6735846346,484.8011970738,206.831381206,,447.2095544938,498.5122490892,45.8237525552,178.4998182669,210.420662825,81.4763204373,62.1329563043,70.9004100887,48.546645569,51.3440285156,25.056533835,34.6950167848,25.6475781217,30.5227199976,24.8251875,20.088,27.0238901474,15.0740059469,20.64,42.408,26.1205148313,14.2667408666,3.4751011604,37.0190505985,5.602327068,1.2474148164,5.0467414182,2.25072e-05,1.5448400168,1.94608488,1.3192316532,,0.4801891128,1.1704314,0.6641967,2.4,,,0.0,1.674e-05,,,,,,0.022134,,,,,1.176e-06,1.02e-06,4e-10,,,,,,,3901.0578027353
61,2023-05-31,730.5435682809,,386.955247518,482.6768855699,193.9063880609,,448.2986273778,610.8351417999,45.3165012229,279.2039332465,209.654054757,79.0292703438,62.132968153,70.9004100906,47.1476416261,50.0245227375,24.531040125,35.237825294,25.8267913908,30.5227199976,24.2950875,20.088,20.7498782994,15.0740058222,20.64,42.4225165995,26.0711430486,14.8782584451,3.537934657,41.0507610631,5.602470288,6.7597607172,3.9414700745,2.29287e-05,1.5474360939,1.74148302,1.3914525185,,0.4097146002,1.1215413,0.6892323,2.4,,,0.0,6.51e-06,,,,,,0.022134,,,,,5.88e-07,7.497e-07,2.4603e-06,,,,,,,4067.1778511761
62,2023-06-01,798.9617985607,17022.35,378.8484782938,44.1876710717,231.3453500148,8071.9201708259,0.200982685,326.0420613066,4680.986850254,257.1135482846,208.2315155452,80.9921452429,62.3350138393,73.6206600926,50.1381700024,50.0507435401,28.576425735,36.5198484949,26.9899122388,36.5527199832,25.11,20.088,8.6850012789,15.5764725551,20.64,42.4327999992,4.5965058977,8.7614535569,3.6740185075,34.0980533867,5.666064432,1.4599626398,1.3101487027,2.88653e-05,1.6001769111,1.9087676604,1.386389697,,0.001941754,1.0967056008,1.58492925,2.4,,,0.0,1.209e-05,,,,,,,,0.0,,,6.022e-07,0.0,5.535e-07,,,0.0,,,-565.03,32103.0114999523
63,2023-06-02,777.7691425462,,379.6019121409,45.72006852,231.5587444328,,0.2114406482,313.7191569333,51.0315456846,193.2163833502,208.0672775542,82.4031541776,62.3350208864,70.5981600956,52.5730348641,50.0507435401,24.593303625,36.3210979009,27.794036623,38.5057199832,25.00857234,20.088,8.4046704865,15.576472658,20.64,42.4327999992,10.8944823287,15.0123661858,3.7718854039,34.9682379011,5.665403388,2.0347674477,1.5000611862,2.80152e-05,1.6024969719,1.9297373004,1.33461141,,0.0068610851,1.1588389008,0.53211345,2.4,,,0.0,5.58e-06,,,,,,0.0,,,,,1.2044e-06,0.0,2.5232e-06,,,,,,,2861.0323592724
64,2023-06-03,784.309917983,,380.3701914084,36.7453171501,241.125833108,,0.1710799959,349.712357583,47.5948149441,194.4733969246,210.2423811056,85.3348778375,62.3350286253,70.598160096,49.3592311656,50.0507435398,29.103028005,36.004481334,27.9121057936,33.4837199832,24.986775,20.088,25.8719346335,15.5764725551,20.64,42.4327999992,11.5552360534,14.8004265288,3.7814515161,33.7768749639,5.681119272,1.5552924323,3.9563640946,3.23457e-05,1.6049879778,2.0426262804,1.2960944279,,0.6499239205,1.0686149508,0.092907,2.1,,,0.0,2.79e-06,,,,,,0.0,,,,,6.022e-07,,2.4e-09,,,,,,,2922.4846039293
65,2023-06-04,920.8804925073,,381.1471747877,33.0156976044,290.8771332256,,0.1595085678,305.0574128736,46.8581390548,264.0150802322,210.2464199175,70.9946397438,62.3350121952,70.598160096,48.4484888665,50.0507435253,54.747328815,35.4539608894,27.8086061991,33.2047199832,22.4839125,20.088,52.3897460844,15.576472658,20.64,42.4327999992,16.6050749104,14.3593369852,3.7909059635,29.4101765835,5.68331928,1.4065244004,7.5392726084,1.48638e-05,1.605475992,1.7388064404,1.1961805054,,0.5818456262,0.9806881008,0.13384095,0.96,,,0.0,2.79e-06,,,,,,0.0,,,,,6.022e-07,,2.1e-09,,,,,,,3165.5011169303
66,2023-06-05,880.6674245468,,381.8376440633,38.8653571675,307.0657716299,,0.1915018884,379.6635721302,48.5243149316,256.0152569466,206.8278485806,84.8404986657,62.3350153826,71.2026600958,56.4940507654,50.0507435258,48.717068385,35.0592988632,27.9450692363,38.9707199832,24.4183125,20.088,35.1904186543,15.5764725551,20.64,42.4327999992,15.8682749141,14.7392694363,3.8193307355,32.1854588789,5.686097376,15.9143854285,5.2731383206,1.57125e-05,1.6058554745,2.0141654904,1.3789087798,,0.5917262989,1.0471262674,0.8842068,0.96,,,0.0,1.86e-06,,,,,,0.0,,,,,3.011e-07,0.0,2.3e-09,,,,,,,3235.5877825733
67,2023-06-06,890.1915174531,,379.3246558863,43.9581932059,286.125419312,,0.1715769646,305.7220084878,45.2213092028,264.0723474354,208.0096003696,75.458717241,62.3350501349,73.0161600972,56.1480152546,50.0507427542,50.35322529,35.3826032566,27.9871442388,42.6907199832,24.91005,20.088,27.6576934903,15.576472658,20.64,42.4177161469,16.9380080618,14.8855757616,3.8271016646,19.7904129547,5.690159244,2.3571714901,5.2079213414,8.0707e-06,1.6070392366,1.7961883704,1.3437913288,,0.5753999068,0.9730383341,1.51731825,0.96,,,0.0,2.046e-05,,,,,,0.0,,,,,8.82e-07,,2.5431e-06,,,0.0,,,,3124.9780967639
68,2023-06-07,850.2637846776,,377.0071881525,40.8192572977,256.0292433884,,0.1715826969,325.388982459,42.5956965035,244.2883644552,211.8174123562,72.3904909893,62.3350526364,73.0161600969,53.9823828575,50.0507427479,39.88981761,37.4492667287,28.1470923325,38.1337200014,24.66825,20.088,13.7806570518,15.5764725619,20.58,42.408,15.8120080081,14.6912732698,3.8615363531,22.7373280504,5.727506184,7.9203904115,2.7967734816,8.484e-07,1.6102397421,1.7247727404,1.312441044,,0.5988516768,0.9962278841,0.65755185,0.96,,,0.0,1.86e-06,,,,,,0.0,,,,,2.941e-07,,2.2689e-06,,,,,,,3022.2845235686
69,2023-06-08,739.9498546945,,387.4130702213,34.7846987317,225.7709472842,,0.1463458096,276.5786509491,43.0439997848,210.545916655,209.7267156131,70.1179312806,62.6671340428,70.5981600989,49.9573103634,50.0507427485,28.0141575,34.1209292286,27.9531676344,36.1807202028,20.532075,20.088,6.8587538004,15.5764723681,20.64,42.408,11.7698929915,14.6761317079,3.866310825,18.9470399086,5.72883906,10.0670725087,1.5533035223,9.7675e-06,1.6108406688,1.9385341704,1.2990026528,,0.6658150156,1.0640207508,11.4477234,0.96,,,0.0,1.767e-05,,,,,,0.0,,,,,8.82e-07,,4e-10,,,,,,,2769.3183095141
70,2023-06-09,765.4918569388,,392.1555880165,36.5856023695,232.3836089458,,0.2073254646,260.4282087786,42.8322096101,222.2860633153,210.8168799076,71.1676893807,63.0596637308,70.5981600989,50.2034615526,50.0507427424,32.061390555,34.3604928398,28.4612996583,34.4137202064,22.4839125,20.088,6.8885648587,15.5764728632,20.24,42.408,14.7413230785,14.7427194354,3.9355097665,13.4344675364,5.732982024,2.3524667303,1.548076813,1.77618e-05,1.6135823548,1.9073531304,1.2811621356,,0.6140166116,1.0905908508,0.65309715,0.96,,,0.0,4.557e-05,,,,,,0.0,,,,,5.88e-07,,7e-10,,,,,,,2789.8563258714
71,2023-06-10,767.7643886181,,392.3337824118,38.7041203833,240.9262945348,,0.2522820251,282.7308566433,42.477989016,232.8768125051,211.4594773191,63.1809975086,63.0596682254,70.5981601072,46.6742423666,50.0507434644,34.51135047,34.3516778985,28.446060366,35.6227202064,22.3955625,20.088,19.9919369071,15.5764726535,19.68,42.408,15.65640986,14.4613352256,3.9509342732,10.8108282055,5.743682976,1.2743887651,3.8127579266,2.16445e-05,1.6299477059,1.8068936004,1.2044273123,,0.4899009343,1.1743978008,0.13974645,0.96,,,0.0,2.325e-05,,,,,,0.0,,,,,1.176e-06,,1.1e-09,,,,,,,2839.2772932376
72,2023-06-11,727.1565450089,,393.0204762402,32.0602093481,220.6234723666,,0.1069898543,214.8844446273,42.5040415184,203.8855544089,210.0340986771,57.2548786674,63.0596693398,70.598160108,42.745679602,50.0507424849,25.074187095,33.8404313019,28.8791766871,33.6697202064,19.699725,20.088,13.5853640575,15.5764722516,19.64,42.408,13.2565764393,14.3958316792,3.9538340411,9.2388784628,5.743695624,1.0013741019,2.7346016464,2.12282e-05,1.6387630776,1.9184489604,1.1302788779,,0.3803496646,1.1382859008,0.13624035,0.96,,,0.0,2.232e-05,,,,,,0.0,,,,,1.176e-06,,-0.0,,,,,,,2638.0732424016
73,2023-06-12,787.5865054546,,393.8996146285,40.8419530414,242.5093174303,,0.0969341965,242.9369045028,44.1955990726,236.0673968116,210.391618819,74.0761282876,63.0596803832,70.598160108,53.8629288964,50.0507422896,33.782745225,34.0851604392,27.4375651228,37.5757202064,24.168375,20.088,6.8809107449,15.5764726717,19.66,42.408,15.3018684096,14.7976450719,3.9728012193,12.5912237002,5.751096192,1.9700799523,1.6769304751,2.37738e-05,1.6391605342,1.7264551104,1.292491387,,0.5463091573,1.1450191008,0.3991281,0.96,,,0.0,2.046e-05,,,,,,0.0,,,,,8.82e-07,0.0,-9e-10,,,,,,,2835.6066868571
